UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701627143554381472,-0.7266,-0.6596,9.7109,-0.0052,-0.0066,-0.0301
1701627143654274750,-0.7162,-0.5638,9.3157,-0.0047,0.0016,-0.0243
1701627143755100109,-0.7771,-0.4859,9.2843,-0.0151,0.0114,-0.0292
1701627143854615087,-0.5572,-0.8785,10.1817,0.0008,0.0125,-0.0305
1701627143954295077,-0.5935,-0.2946,8.8291,0.0016,0.0270,-0.0297
1701627144054511440,-0.9107,-0.3455,10.1354,0.0170,0.0166,-0.0333
1701627144154071186,-0.9745,-0.4793,10.2131,-0.0014,0.0120,-0.0331
1701627144254637928,-0.7086,-0.7014,9.8036,0.0064,0.0025,-0.0293
1701627144354807597,-0.8108,-0.4268,9.5745,-0.0055,-0.0111,-0.0279
1701627144454410197,-0.6497,-0.4939,9.5099,-0.0037,-0.0061,-0.0299
1701627144554333811,-0.7920,-0.8613,9.3868,0.0067,0.0078,-0.0307
1701627144654352468,-0.7495,-0.4453,8.9961,0.0084,0.0177,-0.0268
1701627144755064642,-0.7631,-0.4326,9.5937,0.0072,0.0104,-0.0336
1701627144854796606,-0.7652,-0.7095,9.6818,0.0061,0.0134,-0.0368
1701627144954806840,-0.8051,-0.6133,10.2238,0.0045,0.0012,-0.0342
1701627145054589995,-0.8566,-0.3720,10.2737,0.0011,0.0075,-0.0299
1701627145154031956,-0.6143,-0.6307,10.2344,0.0007,0.0054,-0.0348
1701627145255371824,-0.4153,-0.3745,10.2310,-0.0029,-0.0112,-0.0302
1701627145354685965,-0.2600,-0.5498,10.5729,-0.0043,-0.0041,-0.0345
1701627145454747183,-0.2566,-0.4629,9.7999,-0.0080,-0.0030,-0.0294
1701627145554476985,-0.2815,-0.4117,8.9042,-0.0005,-0.0032,-0.0331
1701627145654198502,-0.3681,-0.4869,9.9951,-0.0033,0.0042,-0.0312
1701627145754950769,-0.3128,-0.4149,9.5602,0.0036,0.0137,-0.0299
1701627145854439419,-0.2985,-0.5004,10.7683,-0.0071,0.0126,-0.0230
1701627145954404271,-0.3252,-0.4757,9.6824,-0.0026,0.0050,-0.0332
1701627146054522609,-0.1548,-0.6019,10.1997,-0.0025,-0.0080,-0.0265
1701627146154140750,-0.2155,-0.6373,10.0651,0.0033,-0.0089,-0.0290
1701627146254702550,-0.2131,-0.5529,9.2713,0.0024,-0.0065,-0.0300
1701627146354400231,-0.1465,-0.4220,9.7411,-0.0018,-0.0004,-0.0290
1701627146454485611,-0.1527,-0.5834,9.2276,-0.0018,0.0014,-0.0262
1701627146554908327,-0.1218,-0.5643,10.5427,-0.0046,0.0119,-0.0232
1701627146654694882,-0.1854,-0.3650,9.7017,-0.0027,0.0007,-0.0276
1701627146755229179,-0.1965,-0.5836,10.4571,0.0027,-0.0055,-0.0277
1701627146854822337,-0.1195,-0.3411,9.7039,0.0001,-0.0160,-0.0276
1701627146954758432,-0.1774,-0.5026,9.6742,-0.0019,0.0013,-0.0303
1701627147054404026,-0.1477,-0.6048,9.4007,-0.0021,-0.0003,-0.0276
1701627147154938839,-0.1545,-0.5063,9.4405,0.0089,0.0089,-0.0281
1701627147254958363,-0.2025,-0.5713,10.5294,0.0135,0.0104,-0.0236
1701627147354851749,-0.1487,-0.3868,10.1055,0.0119,0.0028,-0.0228
1701627147455106212,-0.1465,-0.3816,10.8909,-0.0114,-0.0047,-0.0171
1701627147554036086,-0.1229,-0.4247,9.6894,-0.0114,-0.0046,-0.0148
1701627147654615121,-0.1037,-0.5784,9.8359,-0.0124,-0.0089,-0.0168
1701627147755004292,-0.1272,-0.4422,9.1865,0.0038,-0.0029,-0.0165
1701627147854485139,-0.2044,-0.5863,9.4689,0.0007,0.0076,-0.0142
1701627147954326818,-0.1371,-0.4824,10.2080,-0.0047,0.0117,-0.0171
1701627148054589323,-0.1721,-0.5710,9.4476,0.0041,0.0104,-0.0170
1701627148155571936,-0.0822,-0.4665,10.6081,-0.0011,-0.0090,-0.0172
1701627148254519436,-0.1222,-0.4322,9.8503,-0.0012,-0.0096,-0.0204
1701627148354500868,-0.0132,-0.6091,9.9744,-0.0009,-0.0051,-0.0205
1701627148454362893,-0.1270,-0.4650,9.1852,-0.0009,-0.0009,-0.0184
1701627148554208793,-0.1425,-0.4487,9.1861,0.0074,0.0095,-0.0217
1701627148654795095,-0.1998,-0.6614,9.8763,0.0025,0.0121,-0.0176
1701627148754627155,-0.1164,-0.3912,9.1924,0.0049,0.0026,-0.0171
1701627148855036158,-0.0995,-0.3725,10.3427,0.0008,0.0070,-0.0191
