UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1694441010360983205,140330.46,A,5225.628214,N,00935.724681,E,17.058,186.65,110923,3.78,E
1694441010460970806,140330.56,A,5225.627739,N,00935.724594,E,17.358,186.03,110923,3.78,E
1694441010560860470,140330.66,A,5225.627249,N,00935.724519,E,17.669,185.42,110923,3.78,E
1694441010660865477,140330.76,A,5225.626757,N,00935.724447,E,17.924,184.83,110923,3.78,E
1694441010760964542,140330.86,A,5225.626261,N,00935.724392,E,18.173,184.15,110923,3.78,E
1694441010860937085,140330.96,A,5225.625754,N,00935.724335,E,18.420,183.63,110923,3.78,E
1694441010960946925,140331.06,A,5225.625240,N,00935.724284,E,18.666,183.25,110923,3.78,E
1694441011060858446,140331.16,A,5225.624716,N,00935.724248,E,18.900,182.71,110923,3.78,E
1694441011160966642,140331.26,A,5225.624188,N,00935.724210,E,19.128,182.21,110923,3.78,E
1694441011260959515,140331.36,A,5225.623646,N,00935.724177,E,19.353,181.91,110923,3.78,E
1694441011360849875,140331.46,A,5225.623106,N,00935.724150,E,19.588,181.50,110923,3.78,E
1694441011460879383,140331.56,A,5225.622558,N,00935.724129,E,19.848,181.16,110923,3.78,E
1694441011560934106,140331.66,A,5225.622002,N,00935.724110,E,20.120,181.02,110923,3.78,E
1694441011660870933,140331.76,A,5225.621439,N,00935.724094,E,20.429,180.91,110923,3.78,E
1694441011760957619,140331.86,A,5225.620866,N,00935.724083,E,20.720,181.00,110923,3.78,E
1694441011860951189,140331.96,A,5225.620287,N,00935.724067,E,21.002,180.91,110923,3.78,E
1694441011961069087,140332.06,A,5225.619700,N,00935.724052,E,21.275,180.78,110923,3.78,E
1694441012060980065,140332.16,A,5225.619107,N,00935.724041,E,21.523,180.77,110923,3.78,E
1694441012160880963,140332.26,A,5225.618506,N,00935.724027,E,21.756,180.79,110923,3.78,E
1694441012260857054,140332.36,A,5225.617894,N,00935.724015,E,21.943,180.88,110923,3.78,E
1694441012360858383,140332.46,A,5225.617283,N,00935.723999,E,22.047,180.95,110923,3.78,E
1694441012460857519,140332.56,A,5225.616670,N,00935.723981,E,22.124,181.06,110923,3.78,E
1694441012560848231,140332.66,A,5225.616033,N,00935.723961,E,22.230,181.17,110923,3.78,E
1694441012660871589,140332.76,A,5225.615415,N,00935.723940,E,22.323,181.12,110923,3.78,E
1694441012760925023,140332.86,A,5225.614781,N,00935.723921,E,22.435,181.15,110923,3.78,E
1694441012860880421,140332.96,A,5225.614156,N,00935.723900,E,22.575,181.14,110923,3.78,E
1694441012960904284,140333.06,A,5225.613528,N,00935.723879,E,22.700,181.14,110923,3.78,E
1694441013060922299,140333.16,A,5225.612881,N,00935.723860,E,22.835,181.25,110923,3.78,E
1694441013160890282,140333.26,A,5225.612246,N,00935.723837,E,22.965,181.25,110923,3.78,E
1694441013260890195,140333.36,A,5225.611595,N,00935.723810,E,23.080,181.26,110923,3.78,E
1694441013360957866,140333.46,A,5225.610952,N,00935.723787,E,23.203,181.22,110923,3.78,E
1694441013460825935,140333.56,A,5225.610307,N,00935.723765,E,23.338,181.19,110923,3.78,E
1694441013560904972,140333.66,A,5225.609647,N,00935.723730,E,23.487,181.28,110923,3.78,E
1694441013660828621,140333.76,A,5225.608993,N,00935.723706,E,23.631,181.30,110923,3.78,E
1694441013760906202,140333.86,A,5225.608324,N,00935.723684,E,23.767,181.37,110923,3.78,E
1694441013860822437,140333.96,A,5225.607662,N,00935.723657,E,23.908,181.38,110923,3.78,E
