UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1694441010325520684,1.5884,1.5704,8.8022,-0.0076,0.0470,0.1167
1694441010425539955,2.0315,1.0746,8.9815,-0.0484,-0.0162,0.1176
1694441010525399900,0.8095,2.0895,5.4328,0.0082,-0.0256,0.1081
1694441010625321901,1.6321,1.1242,14.3495,-0.0407,-0.0031,0.1068
1694441010725221179,1.7513,1.3712,8.1755,-0.0208,0.0106,0.0976
1694441010825026703,1.3892,1.1039,10.7987,0.0178,0.0154,0.0980
1694441010925657785,1.4409,1.0374,9.3775,0.0233,0.0252,0.0948
1694441011025498342,1.4680,1.0783,9.2326,0.0131,0.0064,0.0763
1694441011125495420,1.5257,0.7498,10.2648,0.0161,-0.0027,0.0698
1694441011225323929,1.3879,0.7443,9.0189,0.0169,-0.0199,0.0673
1694441011325429904,1.3392,0.8873,10.3583,0.0050,-0.0048,0.0510
1694441011425207168,1.6579,0.5558,9.4735,0.0208,0.0082,0.0260
1694441011525092282,1.6405,0.3187,9.2779,-0.0159,-0.0012,0.0148
1694441011625675300,1.8132,0.3025,9.8144,0.0080,0.0086,0.0146
1694441011725520607,1.8306,0.0182,9.6881,0.0098,0.0164,0.0119
1694441011825523641,1.6726,0.5212,9.5999,-0.0183,-0.0098,0.0087
1694441011925314629,1.6669,0.5597,9.5297,-0.0171,-0.0241,-0.0001
1694441012025289314,1.6498,0.2218,10.2403,-0.0341,-0.0244,-0.0039
1694441012125259805,1.4078,0.2190,9.8132,-0.0251,0.0056,-0.0048
1694441012225147249,0.9555,0.1620,10.6419,-0.0093,0.0480,-0.0051
1694441012325561587,0.6398,-0.1014,9.8301,-0.0181,0.0615,-0.0103
1694441012425545828,0.5286,-0.1335,8.6056,0.0204,0.0131,-0.0063
1694441012525451562,0.7026,0.2565,9.1943,-0.0126,-0.0371,-0.0018
1694441012625454417,0.6576,0.2004,10.2557,-0.0072,-0.0165,-0.0029
1694441012725281040,0.8036,-0.0655,9.5383,-0.0097,-0.0059,-0.0006
1694441012825119301,0.7169,0.2643,9.4620,-0.0087,0.0095,-0.0010
1694441012925080427,0.8958,0.1156,10.2113,0.0111,0.0182,-0.0003
1694441013025557478,0.9122,-0.0546,9.2164,0.0211,0.0456,0.0032
1694441013125494187,0.6993,0.1635,8.8999,0.0051,0.0233,-0.0002
1694441013225324218,0.8058,0.2658,9.0889,0.0191,-0.0223,0.0000
1694441013325305885,0.8633,0.3701,10.3895,-0.0111,-0.0711,-0.0017
1694441013425236852,1.1111,0.0857,10.9258,-0.0129,-0.0391,-0.0071
1694441013525058458,1.1017,0.0422,9.7397,-0.0048,-0.0004,-0.0010
1694441013624971511,0.9790,0.0087,9.2497,0.0052,0.0290,0.0001
1694441013725537016,0.8119,0.4067,8.8294,0.0006,0.0003,0.0008
1694441013825401863,0.7842,0.1415,9.1693,0.0221,-0.0038,-0.0029
1694441013925324355,0.8177,0.4552,9.3628,0.0149,0.0022,0.0030
1694441014025222097,0.8279,0.1527,9.8599,0.0175,0.0189,0.0035
1694441014125110983,0.7754,0.1706,8.9899,0.0056,0.0155,0.0048
1694441014225066676,0.8045,0.3010,9.9080,0.0208,0.0010,0.0045
1694441014324946975,0.5854,0.3365,10.5354,0.0058,0.0078,0.0030
1694441014424818306,0.4920,0.3433,9.9836,-0.0031,0.0129,0.0030
1694441014525408550,0.5018,0.0724,10.9327,0.0210,0.0092,-0.0019
1694441014625343413,0.3612,0.2380,9.5008,-0.0004,0.0025,0.0005
1694441014725364644,0.1731,0.0144,8.3619,0.0136,0.0011,-0.0089
1694441014825124222,0.3965,0.3610,9.7580,-0.0240,-0.0298,-0.0129
1694441014924822546,0.4694,0.0509,9.1677,0.0039,-0.0055,-0.0231
1694441015024717170,0.6478,0.5122,10.4994,-0.0281,0.0363,-0.0268
1694441015124661733,0.2910,-0.3044,9.6426,-0.0112,0.0126,-0.0333
1694441015225331205,0.3508,-0.2495,9.6334,-0.0145,-0.0253,-0.0199
1694441015325507173,0.4515,-0.1174,10.3443,-0.0145,-0.0381,-0.0193
1694441015425196956,0.4251,0.3384,9.8992,-0.0450,-0.0011,-0.0184
1694441015525025428,0.0636,-0.2411,10.6361,0.0026,0.0302,-0.0248
1694441015624981836,0.4487,0.0963,9.2275,-0.0203,-0.0001,-0.0208
1694441015724796360,-0.1144,-1.0175,8.7165,0.0228,-0.0224,-0.0218
1694441015825429126,0.2917,-0.0856,11.4313,-0.0095,-0.0300,-0.0156
1694441015925285290,0.3687,-0.1692,9.5353,0.0092,0.0061,-0.0178
1694441016025235682,0.4316,0.1625,9.6366,-0.0065,0.0245,-0.0138
1694441016125222864,0.2704,-0.1194,9.1918,0.0077,0.0008,-0.0215
1694441016225113266,0.3555,-0.1843,9.3257,0.0061,-0.0118,-0.0204
1694441016324784737,0.3700,-0.3499,10.2940,0.0270,-0.0084,-0.0208
1694441016424714052,0.2096,0.2554,9.8594,-0.0071,-0.0178,-0.0191
1694441016524541791,0.1434,0.0247,10.1678,0.0005,-0.0132,-0.0273
1694441016625799291,0.2665,-0.4320,10.2426,-0.0091,-0.0043,-0.0275
1694441016725036894,0.3830,-0.1377,10.2406,-0.0185,-0.0039,-0.0248
1694441016825112058,0.2049,-0.4888,9.0892,-0.0048,-0.0024,-0.0269
1694441016924861743,0.2697,-0.4085,9.1341,-0.0087,-0.0220,-0.0294
1694441017024972171,0.3966,-0.4170,10.4808,-0.0067,-0.0089,-0.0271
1694441017124606288,0.2299,-0.2054,9.9216,-0.0054,0.0277,-0.0285
1694441017224516418,0.2057,0.1880,9.1529,0.0036,0.0548,-0.0292
1694441017325191464,0.1647,-0.3572,9.3132,0.0016,0.0136,-0.0277
1694441017425214780,0.0286,-0.4199,8.9555,-0.0087,-0.0253,-0.0294
1694441017524861932,0.1931,-0.3065,10.6641,0.0038,-0.0437,-0.0264
1694441017624932572,0.5018,-0.4738,10.5095,-0.0255,-0.0254,-0.0267
1694441017724756705,0.4284,-0.5769,11.2074,0.0112,0.0168,-0.0276
1694441017824644073,0.3096,-0.0986,9.6326,-0.0210,0.0060,-0.0231
1694441017924401480,0.2833,-0.3025,9.7661,0.0041,-0.0514,-0.0247
1694441018025020387,0.2290,0.2957,10.4450,0.0056,-0.0418,-0.0285
1694441018125010030,0.3866,-0.3209,11.5978,-0.0114,0.0341,-0.0294
1694441018225081361,0.1764,-0.7880,9.4394,0.0088,0.0609,-0.0292
1694441018324733732,0.1975,-0.1330,8.3990,0.0006,0.0072,-0.0278
1694441018424630508,0.1311,0.0666,10.4296,0.0235,-0.0019,-0.0298
1694441018524419289,0.1553,0.4079,10.7475,0.0073,0.0285,-0.0276
1694441018624473495,0.1581,-0.7115,10.5446,0.0098,0.0013,-0.0353
1694441018724328266,0.1810,-0.1710,8.9233,0.0120,-0.0108,-0.0318
1694441018824984537,0.1684,0.2624,8.7220,0.0003,-0.0000,-0.0333
1694441018925002949,-0.1950,-0.2998,10.4219,0.0084,-0.0048,-0.0291
1694441019024922300,-0.1772,-0.3312,10.8397,0.0087,0.0108,-0.0292
1694441019125280661,-0.2986,-0.4332,9.1732,-0.0004,-0.0071,-0.0280
1694441019224517164,-0.1265,-0.1421,9.2911,0.0022,-0.0355,-0.0311
1694441019324941468,-0.0222,-0.3680,11.5487,-0.0111,-0.0170,-0.0278
1694441019424721451,-0.1306,0.6254,10.4757,-0.0005,0.0251,-0.0286
1694441019524890801,-0.3351,-0.3790,8.5618,0.0031,0.0270,-0.0299
1694441019625241954,-0.2683,0.0633,10.4146,0.0138,-0.0181,-0.0337
1694441019725291291,-0.5170,-0.2550,10.5006,-0.0008,-0.0493,-0.0302
1694441019825103451,-0.0456,0.2378,11.4297,-0.0133,-0.0329,-0.0289
1694441019924964727,-1.4640,-0.0428,7.7332,-0.0009,-0.0012,-0.0319
1694441020024329736,-2.0418,0.8289,9.1270,-0.0205,0.0512,-0.0326
1694441020124243617,-1.7106,-0.4833,10.4445,0.0035,0.0307,-0.0310
1694441020225543820,-1.9654,-0.0121,10.3238,-0.0033,-0.0032,-0.0338
1694441020325222481,-1.9778,-0.2603,9.8551,-0.0013,-0.0218,-0.0294
