UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701186269528684528,-0.1742,0.2192,9.8813,0.0017,0.0012,-0.0010
1701186269628651506,-0.0708,0.1317,9.6193,0.0023,0.0010,0.0009
1701186269728614067,-0.2179,0.2552,9.9093,0.0026,0.0013,-0.0015
1701186269828632420,-0.1670,0.1863,9.7793,-0.0035,-0.0006,-0.0004
1701186269928772482,-0.1472,0.2171,9.9402,0.0007,0.0030,0.0021
1701186270028650662,-0.0983,0.1290,9.6085,-0.0007,0.0008,0.0034
1701186270129035982,-0.2011,0.2596,9.9253,0.0024,-0.0003,-0.0002
1701186270229111865,-0.1696,0.2060,9.7772,-0.0003,0.0010,0.0002
1701186270328750281,-0.1697,0.2170,9.9017,0.0014,0.0042,0.0006
1701186270428760104,-0.0627,0.1258,9.6395,0.0018,0.0017,0.0021
1701186270528724462,-0.2312,0.2571,9.9097,-0.0008,-0.0017,-0.0015
1701186270628712176,-0.1612,0.2020,9.7564,0.0015,0.0066,0.0051
1701186270728650271,-0.1844,0.2525,9.9097,0.0009,-0.0027,0.0018
1701186270828621306,-0.0541,0.1131,9.5935,0.0006,-0.0012,0.0003
1701186270928647797,0.0843,0.2201,9.8357,-0.0007,-0.0073,-0.0002
1701186271028623680,0.4501,0.1487,9.5241,-0.0006,-0.0115,0.0006
1701186271128605377,0.7535,0.2473,9.5320,-0.0028,-0.0151,0.0007
1701186271228608587,0.9688,0.1934,9.4414,-0.0026,-0.0205,0.0000
1701186271328607240,0.9683,0.1368,9.5136,-0.0039,-0.0125,-0.0067
1701186271428641164,0.7506,0.1879,9.1902,-0.0000,-0.0053,-0.0078
1701186271528620487,0.5355,0.2303,8.9573,-0.0055,-0.0037,-0.0135
1701186271628605500,0.3869,0.1106,9.0580,-0.0007,-0.0073,-0.0143
1701186271728614768,0.3060,0.1566,9.0144,-0.0009,-0.0030,-0.0130
1701186271828604719,0.2915,0.1857,8.9887,0.0026,0.0084,-0.0137
