UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701189240883394029,0.1347,-0.3024,9.8383,0.0022,-0.0002,0.0012
1701189240983379693,0.0523,-0.3110,9.8540,0.0024,-0.0042,0.0025
1701189241083449992,0.1615,-0.3151,9.8834,0.0010,0.0026,0.0009
1701189241183393886,0.0283,-0.3013,9.6954,-0.0022,-0.0039,0.0016
1701189241283443729,0.1127,-0.3074,9.9128,0.0049,0.0016,0.0023
1701189241383333104,0.0508,-0.4281,9.6035,0.0015,-0.0047,0.0003
1701189241483416385,0.3684,-0.2495,9.7306,0.0012,-0.0110,0.0017
1701189241583325742,0.5819,-0.3699,9.8564,0.0009,-0.0084,0.0012
1701189241683338658,0.6439,-0.3211,9.8740,0.0002,-0.0098,-0.0001
1701189241783344424,0.8873,-0.3251,10.1152,0.0033,-0.0110,0.0027
1701189241883347029,0.9803,-0.2869,10.1397,0.0018,-0.0063,-0.0041
1701189241983352321,1.0433,-0.3118,10.0141,-0.0052,-0.0080,0.0001
1701189242083347280,1.1246,-0.2703,9.7967,-0.0044,-0.0161,-0.0018
1701189242183366072,1.1353,-0.2449,9.4482,-0.0054,-0.0076,-0.0017
1701189242283362605,1.1225,-0.2335,9.3032,0.0010,-0.0024,-0.0032
1701189242383349262,1.1394,-0.2256,9.3138,0.0007,0.0081,-0.0058
1701189242483432694,1.0761,-0.2848,9.3531,0.0046,0.0096,-0.0059
1701189242583662172,1.0053,-0.2929,9.6030,0.0022,0.0128,-0.0021
1701189242683361234,0.9802,-0.3504,9.8402,0.0090,0.0165,-0.0025
1701189242783658556,0.9870,-0.4127,10.2686,0.0039,0.0177,-0.0025
1701189242883362363,0.8995,-0.3272,10.4108,0.0035,0.0085,-0.0051
1701189242983402720,0.8814,-0.3105,10.2746,-0.0012,-0.0082,-0.0043
1701189243083406633,0.8512,-0.2750,9.9112,-0.0040,-0.0124,-0.0043
1701189243183345745,0.6723,-0.1953,9.3541,-0.0030,-0.0033,-0.0043
1701189243283417036,0.7727,-0.2378,9.1993,0.0050,0.0055,-0.0036
1701189243383347330,0.6598,-0.4184,9.9398,0.0075,0.0146,-0.0038
1701189243483343218,0.5303,-0.3248,10.3149,0.0002,0.0033,-0.0044
1701189243583337440,0.4787,-0.3385,10.1272,-0.0008,-0.0106,-0.0025
1701189243683432919,0.4451,-0.2390,9.3495,0.0014,-0.0090,-0.0035
1701189243783397570,0.5267,-0.2533,9.4818,0.0032,0.0059,-0.0038
1701189243883317825,0.4060,-0.4056,9.7742,0.0046,0.0138,-0.0049
1701189243983347718,0.3739,-0.4814,10.3894,-0.0013,0.0032,0.0020
1701189244083379147,0.2614,-0.2619,9.7351,0.0013,-0.0048,0.0011
1701189244183370180,0.3593,-0.2621,9.2676,0.0038,0.0038,0.0051
1701189244283480911,0.2684,-0.3305,9.8103,0.0003,0.0106,0.0038
1701189244383391838,0.0611,-0.3937,10.2262,0.0005,0.0084,0.0068
1701189244483431967,0.0222,-0.3353,10.2251,-0.0018,-0.0026,0.0085
1701189244583352753,0.0481,-0.3506,9.6135,0.0042,-0.0136,0.0064
1701189244683353716,-0.0565,-0.3530,9.5602,0.0030,-0.0044,0.0108
1701189244783379444,0.0559,-0.2280,9.7151,0.0029,0.0058,0.0102
1701189244883376513,-0.0279,-0.3780,9.7327,0.0031,0.0094,0.0131
1701189244983578218,-0.0108,-0.4056,10.4552,0.0007,0.0037,0.0122
1701189245083340456,-0.0695,-0.3257,10.1291,-0.0029,-0.0109,0.0091
1701189245183469935,-0.0906,-0.3241,9.2419,0.0044,-0.0109,0.0096
1701189245283353485,-0.1551,-0.2599,9.5479,0.0048,0.0048,0.0109
1701189245383358188,-0.1011,-0.2576,9.5980,0.0064,0.0132,0.0090
1701189245483372120,-0.1809,-0.3226,10.2737,-0.0040,0.0067,0.0099
1701189245584368003,-0.1743,-0.3731,10.2625,0.0007,-0.0035,0.0103
1701189245684300607,-0.0989,-0.3249,9.6413,-0.0015,-0.0108,0.0138
1701189245784359940,-0.1783,-0.3572,9.5453,0.0050,-0.0002,0.0134
1701189245884256997,-0.1876,-0.2765,9.2716,0.0000,0.0043,0.0069
1701189245984270189,-0.2029,-0.2706,9.5999,-0.0004,0.0103,0.0085
1701189246084300969,-0.1425,-0.2939,10.1731,0.0003,0.0098,0.0104
1701189246184312313,-0.1057,-0.3579,10.1015,0.0014,-0.0000,0.0087
1701189246284199223,-0.0754,-0.2692,10.3964,0.0080,-0.0101,0.0073
1701189246384252362,0.0516,-0.2875,9.9980,0.0014,-0.0140,0.0098
1701189246483863418,-0.0289,-0.2881,9.1406,-0.0001,-0.0089,0.0065
1701189246583362672,-0.1000,-0.2527,9.3887,0.0012,0.0039,0.0040
1701189246683432586,-0.1246,-0.2747,9.3974,0.0081,0.0107,0.0072
1701189246783391140,-0.1222,-0.3497,9.6717,0.0065,0.0137,0.0063
1701189246883493351,-0.0789,-0.3080,10.5726,0.0044,0.0046,0.0062
1701189246983941256,-0.0405,-0.3787,10.4266,0.0015,-0.0074,0.0041
1701189247083357549,0.0577,-0.3669,10.3028,-0.0036,-0.0130,0.0033
1701189247183355828,0.1265,-0.3833,9.5756,0.0018,-0.0132,0.0032
1701189247283302593,0.0737,-0.2977,9.1600,0.0006,0.0004,0.0051
1701189247383418953,0.0530,-0.1787,9.2982,0.0006,0.0108,0.0034
1701189247483437455,-0.0067,-0.2472,9.9823,0.0023,0.0098,-0.0001
1701189247584304020,0.0324,-0.3829,10.3093,0.0010,0.0006,0.0038
1701189247684269587,0.0912,-0.4505,10.2004,-0.0022,-0.0047,0.0045
1701189247784288932,0.0558,-0.2827,9.2110,0.0007,-0.0084,0.0047
1701189247884244404,0.1042,-0.1479,9.1596,0.0055,0.0047,0.0049
1701189247984255198,0.0462,-0.2952,9.9393,0.0062,0.0103,0.0088
1701189248084294321,0.0647,-0.3521,10.4044,-0.0001,-0.0030,0.0055
1701189248184287042,0.0727,-0.2478,9.7877,-0.0018,-0.0099,0.0022
1701189248284204547,0.1493,-0.2909,9.2696,0.0030,-0.0006,0.0059
1701189248384218164,0.2543,-0.3080,10.0388,-0.0000,0.0133,0.0072
1701189248484204543,0.1606,-0.3202,10.2381,0.0008,0.0018,0.0022
1701189248583429277,0.1070,-0.3810,9.5460,0.0009,-0.0091,0.0047
1701189248683728786,0.3633,-0.2573,9.3424,0.0051,0.0122,0.0029
1701189248783363625,0.2754,-0.2427,10.0163,0.0026,0.0148,0.0032
1701189248883366077,0.1765,-0.3464,9.9497,0.0038,-0.0077,0.0041
1701189248983332246,0.3102,-0.3047,9.6671,0.0008,-0.0018,0.0048
1701189249083420210,0.3864,-0.2313,9.7206,-0.0011,0.0148,0.0063
1701189249183436549,0.3619,-0.4070,10.3086,-0.0061,-0.0003,0.0042
1701189249283452319,0.3663,-0.3003,9.5110,0.0004,-0.0102,0.0035
1701189249383451264,0.3875,-0.2561,9.0859,0.0047,0.0077,0.0064
1701189249483342432,0.3018,-0.2460,9.5986,0.0024,0.0134,0.0050
1701189249583355346,0.3047,-0.3204,10.3805,-0.0019,-0.0039,0.0060
1701189249683325072,0.2400,-0.3126,9.7336,0.0028,-0.0037,0.0037
1701189249783426135,0.3334,-0.2108,9.5216,0.0036,0.0031,0.0033
1701189249883407465,0.2272,-0.2141,10.0572,0.0133,0.0059,0.0026
1701189249983355983,0.3330,-0.3870,10.1603,0.0027,-0.0054,0.0011
1701189250083350568,0.1930,-0.2907,9.8468,0.0008,-0.0047,0.0023
1701189250183359092,0.2545,-0.2537,9.3590,0.0035,-0.0030,-0.0013
1701189250283343346,0.3066,-0.2152,9.6277,0.0024,0.0078,0.0038
1701189250383396538,0.2786,-0.4940,10.3507,0.0039,-0.0054,0.0020
1701189250483395887,0.1407,-0.1771,9.8869,0.0027,-0.0088,0.0015
1701189250583455348,0.3556,-0.1341,9.3257,0.0026,0.0000,-0.0013
1701189250683392232,0.2688,-0.3641,10.1327,0.0008,0.0063,-0.0002
1701189250783452063,0.2219,-0.4245,10.1276,0.0002,-0.0093,0.0019
1701189250883471129,0.2453,-0.1656,9.2993,0.0038,-0.0006,0.0018
1701189250983356005,0.2799,-0.1447,9.8340,0.0052,0.0086,-0.0012
1701189251083353913,0.1199,-0.4649,10.3206,-0.0019,-0.0002,0.0047
1701189251183331352,0.2977,-0.2230,9.5930,-0.0111,0.0051,0.0037
1701189251283444860,0.2912,-0.0696,9.8208,-0.0102,0.0067,-0.0008
1701189251383374813,0.1266,-0.4080,9.9797,-0.0180,-0.0018,0.0024
1701189251483340766,0.1839,-0.3848,9.6586,0.0040,0.0021,0.0049
1701189251584297391,0.2083,-0.4641,10.1495,0.0260,0.0126,0.0036
1701189251684262545,0.0800,-0.1607,10.1762,0.0147,0.0062,0.0033
1701189251784231873,0.0804,-0.0871,10.1606,-0.0065,-0.0016,0.0041
1701189251884205945,0.2048,-0.2385,9.3788,-0.0163,-0.0003,0.0053
1701189251984420839,0.2739,-0.2655,10.1429,-0.0208,0.0009,0.0092
1701189252084270994,-0.0407,-0.5327,9.9965,-0.0105,0.0031,0.0088
1701189252184247884,0.0895,-0.4396,9.1735,0.0165,-0.0030,0.0013
1701189252284237309,0.1517,-0.3300,10.2586,0.0299,0.0020,0.0065
1701189252384281662,0.0416,-0.1265,10.0095,0.0166,0.0011,0.0055
1701189252483446249,0.0551,-0.0123,9.5844,-0.0010,0.0016,0.0056
1701189252583607811,0.2420,-0.2394,9.7613,-0.0017,0.0053,0.0058
1701189252683345190,0.0614,-0.4754,10.0145,-0.0089,-0.0035,0.0050
1701189252783349096,0.0841,-0.3340,9.8949,0.0013,-0.0054,0.0042
1701189252883307896,0.2053,-0.1346,9.6482,-0.0062,-0.0014,0.0059
1701189252983497087,0.1328,-0.2826,10.0930,-0.0096,-0.0062,0.0070
1701189253083368294,0.0671,-0.2552,9.6097,-0.0195,-0.0036,0.0020
1701189253183450348,0.1405,-0.3196,9.5242,-0.0014,0.0005,0.0016
1701189253283562451,0.1175,-0.5856,9.9478,0.0089,0.0072,0.0099
1701189253383354018,-0.1291,-0.0317,9.3878,0.0096,0.0000,0.0103
1701189253483375191,0.1189,0.0252,10.0178,0.0012,0.0068,0.0001
1701189253584277561,0.0313,-0.4194,8.7502,-0.0122,0.0121,0.0045
1701189253683318509,0.1115,-0.3690,10.5975,-0.0107,0.0059,0.0086
1701189253783359189,-0.0178,-0.4772,10.1887,-0.0091,-0.0189,0.0035
