UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701185559929272194,0.5497,-0.0096,9.9560,-0.0010,-0.0069,-0.0001
1701185560028730482,0.9601,-0.0414,10.1774,-0.0006,-0.0072,0.0011
1701185560128807702,1.2663,-0.0297,10.2043,0.0031,-0.0083,0.0024
1701185560228640489,1.3806,0.1140,10.4006,-0.0014,-0.0237,0.0034
1701185560328754674,1.6967,-0.0319,9.6448,0.0029,-0.0148,-0.0009
1701185560428574114,1.7202,-0.0150,10.0900,0.0001,-0.0037,0.0002
1701185560528634376,1.7522,0.0786,9.9126,-0.0046,-0.0020,-0.0009
1701185560628725651,1.7834,0.1185,9.6500,-0.0017,-0.0011,-0.0030
1701185560728633674,1.6600,-0.0238,9.8334,0.0020,-0.0029,-0.0082
1701185560828766024,1.5289,-0.1265,9.7917,0.0149,0.0014,-0.0068
1701185560928632998,1.3841,-0.0745,9.6586,0.0055,0.0010,-0.0096
1701185561028661437,1.2976,0.0316,9.7123,-0.0038,0.0068,-0.0105
1701185561128688741,1.3782,0.0541,9.5547,-0.0105,0.0083,-0.0130
1701185561228677975,1.3983,-0.0105,9.7613,-0.0050,0.0000,-0.0137
1701185561328637519,1.4185,0.0653,10.0537,-0.0007,-0.0029,-0.0166
1701185561428630980,1.3700,-0.0753,9.9837,-0.0133,-0.0044,-0.0198
1701185561528629763,1.2263,-0.1798,9.7930,-0.0141,0.0020,-0.0232
1701185561628633481,1.3100,-0.1275,9.9210,-0.0185,-0.0072,-0.0214
1701185561728666543,1.2135,-0.1464,9.5268,0.0050,-0.0126,-0.0236
1701185561828616724,0.9880,-0.0862,9.6829,-0.0036,-0.0013,-0.0333
1701185561929511439,0.7103,-0.1213,10.1104,0.0066,0.0136,-0.0381
1701185562028828643,0.7511,-0.0904,9.9023,-0.0054,0.0112,-0.0386
1701185562128630388,0.5471,0.0340,9.3188,-0.0151,0.0025,-0.0549
1701185562228571800,0.4874,-0.1912,9.6486,-0.0214,0.0033,-0.0756
1701185562328783819,0.4020,-0.5067,10.0265,-0.0056,0.0206,-0.0912
1701185562428603270,-0.2050,-0.5619,9.9243,0.0074,0.0253,-0.1015
1701185562528848674,-0.0335,-0.3792,9.5019,0.0117,0.0041,-0.1138
1701185562628747576,-0.0167,-0.2179,9.7905,0.0070,-0.0049,-0.1192
1701185562728748237,-0.0761,-0.3396,10.1092,-0.0057,-0.0140,-0.1275
1701185562828765851,-0.0587,-0.5472,9.8869,-0.0026,-0.0059,-0.1427
1701185562928661815,0.2144,-0.1899,8.8038,-0.0024,0.0215,-0.1514
1701185563028658523,-0.0187,-0.6155,10.4129,-0.0064,0.0254,-0.1589
1701185563128610315,0.0207,-0.4308,9.8661,-0.0056,0.0006,-0.1745
1701185563228614285,0.2654,-0.4643,9.3785,-0.0055,-0.0049,-0.1875
1701185563328674442,0.2095,-0.7124,10.6063,-0.0004,0.0057,-0.1927
1701185563428690610,0.1792,-0.4924,9.8522,-0.0102,0.0061,-0.1966
1701185563528657145,0.6375,-0.2858,8.9402,-0.0000,0.0064,-0.2180
1701185563628643254,0.9137,-1.0701,10.7793,0.0035,-0.0106,-0.2123
1701185563728628996,1.1258,-0.6593,9.1380,0.0043,-0.0080,-0.2052
1701185563828640078,1.2438,-0.2859,10.8113,-0.0174,-0.0011,-0.2260
1701185563928647304,1.8639,-0.7886,10.0540,-0.0146,-0.0002,-0.2593
1701185564028696837,1.9243,-1.0782,9.7983,-0.0288,0.0245,-0.2704
1701185564128661044,1.6407,-0.8977,10.2292,-0.0249,0.0304,-0.2878
1701185564228744451,1.5504,-0.6099,9.8032,-0.0530,0.0265,-0.3344
1701185564328739245,1.4558,-1.4885,9.8749,-0.0180,0.0341,-0.3722
1701185564428758916,1.3065,-1.9413,10.0988,-0.0144,0.0338,-0.3883
1701185564528742933,1.2264,-1.5193,9.9135,-0.0057,0.0335,-0.4249
1701185564628682384,1.1594,-1.7649,10.4920,-0.0149,0.0404,-0.4750
1701185564728717368,1.1390,-1.7723,9.5906,-0.0384,0.0130,-0.5057
1701185564828619964,1.0584,-2.4793,9.6809,-0.0314,0.0119,-0.5335
1701185564928757345,1.2605,-1.8751,9.9805,-0.0283,0.0286,-0.5646
1701185565028790330,0.9691,-3.0679,9.0028,0.0263,0.0482,-0.5784
1701185565129640897,0.9130,-2.4054,10.5355,-0.0036,0.0424,-0.5825
1701185565229541231,0.8785,-1.6691,10.0506,-0.0563,0.0511,-0.6028
1701185565329630841,0.8476,-2.7899,10.0598,-0.0638,0.0448,-0.6085
1701185565429668367,0.5048,-2.8318,10.6058,-0.0957,0.0547,-0.6027
1701185565529687544,0.5912,-3.6840,8.6695,0.0023,0.0529,-0.6132
1701185565629651363,1.1942,-2.2864,8.9490,-0.0480,0.0340,-0.6026
1701185565729672733,0.5025,-3.6032,9.5519,0.0868,0.0177,-0.5922
1701185565829599727,0.6988,-2.9796,9.3260,-0.0104,-0.0023,-0.5575
1701185565929562245,0.6976,-2.2131,9.4508,0.0497,-0.0090,-0.5323
1701185566029551783,1.2698,-2.3554,8.9254,0.0210,-0.0014,-0.4686
1701185566128697908,0.9940,-2.1376,10.7453,0.0437,-0.0231,-0.4285
1701185566228643198,0.7063,-1.5854,9.6964,-0.0248,-0.0419,-0.3849
1701185566328646531,1.0100,-1.8690,10.4277,-0.0161,0.0279,-0.3420
1701185566428713434,1.0015,-1.7113,10.3367,0.0152,0.0185,-0.2862
1701185566528635681,0.8163,-1.4469,8.3382,0.0067,0.0290,-0.2420
1701185566628691190,0.9071,-1.3965,11.4192,0.0178,0.0161,-0.1988
1701185566728733209,0.7934,-1.0795,9.0649,0.0428,0.0211,-0.1430
1701185566828772465,1.1003,-0.4003,9.8480,-0.0270,0.0137,-0.1111
1701185566928721099,1.0406,-1.0205,10.3469,-0.0005,-0.0041,-0.0846
1701185567028666497,1.0895,-1.0846,7.9968,0.0247,-0.0056,-0.0505
1701185567128652703,1.0175,-0.1289,10.0056,0.0106,0.0012,-0.0363
1701185567229568732,1.0247,-0.3578,9.5526,0.0178,-0.0170,-0.0074
1701185567329568535,1.1075,0.3346,10.5751,-0.0232,-0.0120,0.0146
1701185567429563164,1.2419,-0.1448,10.0536,-0.0137,0.0218,0.0103
1701185567529529103,1.5322,-0.6080,10.9152,0.0194,0.0075,0.0105
1701185567629535458,1.2536,-0.1836,8.5201,0.0093,0.0089,0.0167
1701185567729510268,1.0673,0.1566,9.9913,0.0103,0.0103,0.0207
1701185567829546796,1.0637,-0.0832,10.4982,-0.0078,0.0106,0.0213
1701185567928653655,1.0184,-0.3446,8.7921,0.0211,0.0217,0.0268
1701185568028627793,0.8646,-0.2800,10.2701,0.0331,0.0024,0.0360
1701185568128751749,1.1131,-0.0598,10.6741,0.0287,0.0193,0.0343
1701185568228618646,1.0424,0.0538,8.8770,-0.0241,0.0126,0.0240
1701185568328793204,0.9875,-0.0522,9.1409,-0.0259,-0.0067,0.0095
1701185568428751195,1.1880,-0.7241,9.7932,-0.0060,-0.0184,0.0066
1701185568528631957,0.7204,-0.1559,10.8707,0.0017,0.0024,0.0071
1701185568628686960,0.7882,-0.1863,9.6364,0.0133,0.0014,0.0067
1701185568728613788,0.8783,-0.3157,11.2195,0.0102,0.0211,0.0029
1701185568828750468,1.2859,-0.5979,9.4848,-0.0006,0.0340,-0.0020
1701185568928573226,0.7824,0.1340,7.0796,0.0219,0.0204,0.0126
1701185569028916779,0.8002,0.4209,11.4179,-0.0064,0.0216,0.0206
1701185569129541504,0.6118,-0.3999,8.9606,0.0111,-0.0064,0.0141
1701185569229544368,0.8603,-0.8234,13.1375,-0.0168,-0.0075,0.0227
1701185569329487941,0.6269,0.1501,8.9186,-0.0065,-0.0324,0.0208
1701185569429503983,0.5556,0.1998,9.2815,-0.0202,-0.0102,0.0214
1701185569528587283,0.8129,-0.2681,10.9716,0.0177,0.0198,0.0187
1701185569628609140,0.4866,-0.1663,7.3647,0.0115,0.0019,0.0201
1701185569728629277,0.3322,0.4149,11.1324,-0.0039,0.0228,0.0073
1701185569828570271,0.3308,-0.0279,8.8029,0.0013,0.0109,0.0065
1701185569928569754,0.6480,0.1233,8.0834,0.0091,-0.0088,0.0072
1701185570028804351,0.4240,-0.5337,10.1920,0.0209,0.0145,0.0087
1701185570128732897,0.4998,-0.2919,10.1111,0.0138,0.0060,0.0043
1701185570228644961,0.4894,0.0753,9.8162,-0.0102,0.0019,-0.0002
1701185570328714092,0.6015,-0.1141,8.0782,-0.0404,-0.0008,0.0067
1701185570428623510,0.3521,-0.1751,10.6353,-0.0040,0.0106,0.0055
1701185570528733748,0.3099,-0.3875,9.3270,0.0166,0.0078,0.0114
1701185570628678988,0.2533,0.1632,10.0050,0.0300,-0.0020,0.0167
1701185570728807460,0.2812,0.1256,10.2562,-0.0165,-0.0104,0.0141
1701185570828789788,0.4411,0.0932,8.7213,-0.0005,-0.0074,0.0120
1701185570928620276,0.5122,0.2271,10.7576,-0.0011,0.0195,0.0188
1701185571028572885,0.4090,-0.2652,9.7920,0.0432,0.0044,0.0186
1701185571128672214,-0.1703,0.1649,8.9765,0.0193,-0.0103,0.0219
1701185571228635868,0.6174,-0.1491,9.9443,0.0377,-0.0350,0.0227
1701185571328587826,0.2676,-0.0821,10.0657,0.0178,-0.0261,0.0273
1701185571428586054,0.4632,0.3541,9.3787,-0.0132,0.0056,0.0192
1701185571528613430,-0.1198,-1.1859,9.2872,-0.0519,0.0155,0.0200
1701185571628660011,0.1316,0.1089,11.0401,0.0389,-0.0081,0.0193
1701185571728673864,0.3487,0.7389,8.9484,0.0417,-0.0499,0.0149
1701185571828695846,0.3909,1.0809,11.3977,-0.0337,0.0010,0.0072
1701185571928664888,0.2103,-0.7397,10.5558,0.0080,-0.0104,0.0054
1701185572028666536,0.2779,-0.1413,9.2095,0.0012,0.0332,0.0066
1701185572128593635,0.0675,-0.2786,9.1865,-0.0250,-0.0083,0.0010
1701185572228812694,0.5151,-0.3703,11.4252,0.0187,-0.0126,-0.0095
1701185572328634755,0.1232,-0.3621,6.7327,-0.0304,-0.0019,0.0055
1701185572428789911,0.1534,-0.5405,11.5645,0.0173,0.0038,0.0012
1701185572528832165,0.1466,0.3024,8.6333,-0.0112,-0.0200,0.0020
1701185572628696088,0.3056,-0.2379,9.5282,-0.0263,0.0175,0.0026
1701185572728826824,0.2672,-0.1691,9.9180,-0.0106,0.0258,-0.0004
1701185572828605322,0.0092,-0.1590,9.1035,-0.0494,0.0438,-0.0001
1701185572928613373,0.4688,0.0977,11.2619,-0.0209,0.0257,-0.0018
1701185573028602802,-0.1541,-0.5525,10.0317,-0.0316,0.0150,-0.0054
1701185573128568677,0.5852,-0.6073,10.0925,0.0739,-0.0560,0.0003
1701185573228646194,-0.1712,-0.5050,6.3439,0.0146,-0.0936,-0.0122
1701185573328618942,0.8005,0.0875,16.1634,-0.0109,-0.0512,-0.0225
1701185573428605350,1.1196,-1.7559,7.1653,0.1691,-0.0112,-0.0313
1701185573528614396,0.4454,0.3586,12.9727,-0.0056,0.0263,-0.0046
1701185573628574148,0.6481,-0.0808,8.1176,0.0455,0.0053,-0.0261
1701185573728687004,0.2789,-0.9318,17.3891,-0.0314,0.0172,-0.0217
1701185573828632996,-0.1690,-2.3036,10.2864,-0.0423,0.0182,-0.0202
1701185573928639644,0.1083,0.1697,11.8646,-0.0038,-0.0099,-0.0289
1701185574028617909,0.5015,-0.0837,9.9409,-0.0031,-0.0405,-0.0282
1701185574128745534,0.7326,-0.5007,9.8746,0.0035,-0.0544,-0.0237
1701185574228978486,0.8137,-0.3042,11.6907,0.0303,-0.0388,-0.0131
1701185574328670133,0.9120,-0.2700,9.9932,0.0166,-0.0111,0.0039
1701185574428896393,0.6192,0.3101,9.5241,0.0060,0.0212,0.0084
1701185574528641872,0.7160,0.2693,9.4568,0.0404,0.0222,0.0025
1701185574628680944,0.7341,0.0428,9.4868,-0.0006,0.0146,0.0136
1701185574728641546,0.7154,0.3850,8.7945,0.0350,-0.0151,0.0159
1701185574828688002,0.6823,-0.0207,10.4013,-0.0071,0.0025,0.0100
1701185574928732632,0.6511,-0.1116,9.2999,0.0339,-0.0137,0.0092
1701185575028669582,0.6206,0.0277,8.9975,0.0270,-0.0029,0.0118
1701185575128686696,0.2288,0.4572,10.5396,-0.0037,0.0260,0.0123
1701185575229520910,0.0337,0.0185,9.3381,0.0233,0.0258,0.0188
1701185575329503766,0.0746,0.4982,9.4995,0.0062,0.0062,0.0265
1701185575429507593,0.3350,-0.0856,10.6544,0.0316,-0.0133,0.0244
1701185575529481275,0.2187,0.4489,8.4642,-0.0139,-0.0052,0.0232
1701185575629615724,0.3994,0.4248,9.1200,0.0128,0.0032,0.0277
1701185575729536851,0.3986,0.6055,10.0891,-0.0081,-0.0077,0.0334
1701185575829510121,0.4305,0.1146,9.6096,0.0274,0.0018,0.0290
1701185575928652753,0.3120,0.8412,9.0716,0.0086,-0.0074,0.0300
1701185576028614697,0.0722,0.2189,10.2093,0.0127,-0.0243,0.0221
1701185576128845127,0.4372,0.2979,11.4139,-0.0064,-0.0386,0.0335
1701185576228644171,0.1374,1.6209,8.8462,-0.0104,0.0095,0.0302
1701185576328746478,0.3576,0.1666,10.8236,0.0022,0.0326,0.0244
1701185576428649554,0.1199,0.4405,7.3939,0.0317,0.0296,0.0255
1701185576528668066,0.1310,0.7098,11.2594,0.0290,0.0499,0.0272
1701185576628630737,0.2928,0.5554,8.1123,-0.0271,-0.0186,0.0225
1701185576728598453,-0.0111,0.8984,12.0276,0.0100,0.0371,0.0233
1701185576828808318,-0.1080,0.4208,11.6004,-0.0265,0.0454,0.0167
1701185576928670870,-0.3133,0.0312,7.7125,0.0113,0.0579,0.0016
1701185577029589742,-0.1746,0.3437,10.3447,-0.0110,0.0384,0.0093
1701185577129530076,-0.4686,0.4402,8.4442,-0.0234,0.0373,0.0052
1701185577229529097,-0.5252,-0.0840,10.6670,-0.0126,0.0171,0.0002
1701185577329528449,-0.8543,0.0205,9.5209,-0.0235,0.0151,-0.0022
1701185577429563204,-0.7491,0.0900,8.3892,-0.0146,-0.0006,-0.0097
1701185577529580958,-0.3204,-0.2944,10.7479,-0.0032,-0.0105,-0.0207
1701185577629656690,-1.0630,-0.2809,10.4882,-0.0777,0.0140,-0.0269
1701185577729605460,-0.4513,-0.7500,10.3530,-0.0307,0.0055,-0.0355
1701185577829530148,-0.4093,-0.3600,7.7590,-0.0084,-0.0086,-0.0217
1701185577929540859,-0.5208,-0.7919,8.4598,0.0248,-0.0857,-0.0217
1701185578028740425,-0.5292,0.5242,11.2201,0.0207,-0.0376,-0.0305
1701185578129195611,-0.0949,-0.7569,8.7712,-0.0185,-0.0253,-0.0246
