UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1701189498133958305,163818.00,A,5225.207635,N,00935.847691,E,5.061,167.58,281123,3.82,E
1701189498233877490,163818.10,A,5225.207497,N,00935.847738,E,5.051,168.85,281123,3.82,E
1701189498333826080,163818.20,A,5225.207325,N,00935.847699,E,5.056,170.59,281123,3.82,E
1701189498433906980,163818.30,A,5225.207186,N,00935.847734,E,5.042,171.72,281123,3.82,E
1701189498533196793,163818.40,A,5225.207041,N,00935.847718,E,5.027,172.99,281123,3.82,E
1701189498633372274,163818.50,A,5225.206903,N,00935.847743,E,5.004,174.00,281123,3.82,E
1701189498733247844,163818.60,A,5225.206765,N,00935.847765,E,4.975,175.04,281123,3.82,E
1701189498833278267,163818.70,A,5225.206620,N,00935.847744,E,4.932,176.54,281123,3.82,E
1701189498933241433,163818.80,A,5225.206484,N,00935.847756,E,4.871,177.42,281123,3.82,E
1701189499033249075,163818.90,A,5225.206341,N,00935.847733,E,4.814,178.39,281123,3.82,E
1701189499133346204,163819.00,A,5225.206208,N,00935.847738,E,4.748,178.88,281123,3.82,E
1701189499233152196,163819.10,A,5225.206077,N,00935.847741,E,4.684,179.45,281123,3.82,E
1701189499333424496,163819.20,A,5225.205936,N,00935.847714,E,4.620,180.37,281123,3.82,E
1701189499433921684,163819.30,A,5225.205809,N,00935.847712,E,4.554,180.77,281123,3.82,E
1701189499534037569,163819.40,A,5225.205675,N,00935.847694,E,4.493,181.11,281123,3.82,E
1701189499633288693,163819.50,A,5225.205552,N,00935.847690,E,4.414,181.35,281123,3.82,E
1701189499733248286,163819.60,A,5225.205421,N,00935.847672,E,4.344,181.90,281123,3.82,E
1701189499833226645,163819.70,A,5225.205301,N,00935.847664,E,4.264,182.54,281123,3.82,E
1701189499933179091,163819.80,A,5225.205184,N,00935.847655,E,4.188,183.08,281123,3.82,E
1701189500033163363,163819.90,A,5225.205059,N,00935.847636,E,4.124,183.09,281123,3.82,E
1701189500133191007,163820.00,A,5225.204946,N,00935.847625,E,4.046,183.47,281123,3.82,E
1701189500233225736,163820.10,A,5225.204835,N,00935.847614,E,3.964,183.44,281123,3.82,E
1701189500333220643,163820.20,A,5225.204717,N,00935.847597,E,3.891,183.53,281123,3.82,E
1701189500433213820,163820.30,A,5225.204610,N,00935.847586,E,3.817,183.70,281123,3.82,E
1701189500533328024,163820.40,A,5225.204498,N,00935.847568,E,3.740,184.12,281123,3.82,E
1701189500633286807,163820.50,A,5225.204395,N,00935.847556,E,3.660,184.37,281123,3.82,E
1701189500733194586,163820.60,A,5225.204295,N,00935.847543,E,3.584,184.16,281123,3.82,E
1701189500833260136,163820.70,A,5225.204185,N,00935.847529,E,3.528,184.33,281123,3.82,E
1701189500933166889,163820.80,A,5225.204088,N,00935.847517,E,3.458,184.56,281123,3.82,E
1701189501033410441,163820.90,A,5225.203981,N,00935.847500,E,3.404,184.71,281123,3.82,E
1701189501133366624,163821.00,A,5225.203888,N,00935.847487,E,3.331,184.80,281123,3.82,E
1701189501233323073,163821.10,A,5225.203797,N,00935.847474,E,3.256,184.97,281123,3.82,E
1701189501334112558,163821.20,A,5225.203696,N,00935.847459,E,3.195,184.88,281123,3.82,E
1701189501433257078,163821.30,A,5225.203609,N,00935.847447,E,3.118,184.85,281123,3.82,E
1701189501533223408,163821.40,A,5225.203516,N,00935.847431,E,3.049,185.17,281123,3.82,E
1701189501633237569,163821.50,A,5225.203433,N,00935.847419,E,2.972,185.24,281123,3.82,E
1701189501733235640,163821.60,A,5225.203351,N,00935.847407,E,2.902,185.19,281123,3.82,E
1701189501833232773,163821.70,A,5225.203262,N,00935.847394,E,2.863,185.20,281123,3.82,E
1701189501933184677,163821.80,A,5225.203183,N,00935.847382,E,2.827,185.41,281123,3.82,E
1701189502033928636,163821.90,A,5225.203100,N,00935.847369,E,2.813,185.59,281123,3.82,E
1701189502133832674,163822.00,A,5225.203022,N,00935.847357,E,2.794,185.64,281123,3.82,E
1701189502233173645,163822.10,A,5225.202944,N,00935.847345,E,2.773,185.75,281123,3.82,E
1701189502333150409,163822.20,A,5225.202868,N,00935.847333,E,2.753,185.65,281123,3.82,E
1701189502433190641,163822.30,A,5225.202792,N,00935.847321,E,2.736,185.58,281123,3.82,E
1701189502533260297,163822.40,A,5225.202712,N,00935.847308,E,2.719,185.81,281123,3.82,E
1701189502633146303,163822.50,A,5225.202637,N,00935.847295,E,2.700,185.94,281123,3.82,E
1701189502733399152,163822.60,A,5225.202562,N,00935.847283,E,2.684,185.70,281123,3.82,E
1701189502833954649,163822.70,A,5225.202489,N,00935.847268,E,2.669,185.71,281123,3.82,E
1701189502933334981,163822.80,A,5225.202415,N,00935.847256,E,2.650,186.01,281123,3.82,E
1701189503033471758,163822.90,A,5225.202339,N,00935.847247,E,2.636,185.98,281123,3.82,E
1701189503133141270,163823.00,A,5225.202266,N,00935.847234,E,2.618,185.93,281123,3.82,E
1701189503233559689,163823.10,A,5225.202194,N,00935.847222,E,2.605,185.93,281123,3.82,E
1701189503333173271,163823.20,A,5225.202122,N,00935.847209,E,2.589,186.09,281123,3.82,E
1701189503433228772,163823.30,A,5225.202050,N,00935.847197,E,2.573,186.19,281123,3.82,E
1701189503533249305,163823.40,A,5225.201975,N,00935.847184,E,2.565,186.22,281123,3.82,E
1701189503634055816,163823.50,A,5225.201905,N,00935.847171,E,2.552,186.23,281123,3.82,E
1701189503733891561,163823.60,A,5225.201833,N,00935.847165,E,2.541,186.09,281123,3.82,E
1701189503833879391,163823.70,A,5225.201763,N,00935.847152,E,2.531,186.09,281123,3.82,E
1701189503933913127,163823.80,A,5225.201693,N,00935.847140,E,2.526,186.30,281123,3.82,E
1701189504033874719,163823.90,A,5225.201620,N,00935.847125,E,2.520,186.62,281123,3.82,E
1701189504133915108,163824.00,A,5225.201550,N,00935.847112,E,2.515,186.59,281123,3.82,E
1701189504233840691,163824.10,A,5225.201481,N,00935.847099,E,2.511,186.29,281123,3.82,E
1701189504333859109,163824.20,A,5225.201411,N,00935.847092,E,2.508,186.25,281123,3.82,E
1701189504433317658,163824.30,A,5225.201341,N,00935.847080,E,2.506,186.43,281123,3.82,E
1701189504533280454,163824.40,A,5225.201272,N,00935.847069,E,2.503,186.50,281123,3.82,E
1701189504633257168,163824.50,A,5225.201203,N,00935.847056,E,2.494,186.52,281123,3.82,E
1701189504733312572,163824.60,A,5225.201130,N,00935.847046,E,2.498,186.31,281123,3.82,E
1701189504833151307,163824.70,A,5225.201061,N,00935.847034,E,2.502,186.30,281123,3.82,E
1701189504933390655,163824.80,A,5225.200992,N,00935.847021,E,2.506,186.34,281123,3.82,E
1701189505033277350,163824.90,A,5225.200920,N,00935.847013,E,2.518,186.37,281123,3.82,E
1701189505133290119,163825.00,A,5225.200850,N,00935.847001,E,2.527,186.51,281123,3.82,E
1701189505233308815,163825.10,A,5225.200780,N,00935.846988,E,2.538,186.44,281123,3.82,E
1701189505333166749,163825.20,A,5225.200708,N,00935.846980,E,2.558,186.34,281123,3.82,E
1701189505433175525,163825.30,A,5225.200637,N,00935.846967,E,2.576,186.49,281123,3.82,E
1701189505533158894,163825.40,A,5225.200560,N,00935.846955,E,2.598,186.65,281123,3.82,E
1701189505633171544,163825.50,A,5225.200488,N,00935.846941,E,2.618,186.64,281123,3.82,E
1701189505733178035,163825.60,A,5225.200415,N,00935.846931,E,2.640,186.41,281123,3.82,E
1701189505833225080,163825.70,A,5225.200342,N,00935.846917,E,2.660,186.24,281123,3.82,E
1701189505933193005,163825.80,A,5225.200268,N,00935.846904,E,2.673,186.44,281123,3.82,E
1701189506033184215,163825.90,A,5225.200192,N,00935.846895,E,2.688,186.49,281123,3.82,E
1701189506133191511,163826.00,A,5225.200118,N,00935.846881,E,2.690,186.51,281123,3.82,E
1701189506233179079,163826.10,A,5225.200044,N,00935.846867,E,2.696,186.40,281123,3.82,E
1701189506333168045,163826.20,A,5225.199964,N,00935.846859,E,2.698,186.18,281123,3.82,E
1701189506433219044,163826.30,A,5225.199889,N,00935.846846,E,2.694,186.30,281123,3.82,E
1701189506533173284,163826.40,A,5225.199811,N,00935.846837,E,2.692,186.43,281123,3.82,E
1701189506633400102,163826.50,A,5225.199736,N,00935.846824,E,2.681,186.37,281123,3.82,E
1701189506733264850,163826.60,A,5225.199659,N,00935.846812,E,2.669,186.11,281123,3.82,E
1701189506833253707,163826.70,A,5225.199586,N,00935.846799,E,2.656,186.22,281123,3.82,E
1701189506933320247,163826.80,A,5225.199512,N,00935.846786,E,2.644,186.28,281123,3.82,E
1701189507033209278,163826.90,A,5225.199434,N,00935.846779,E,2.626,186.26,281123,3.82,E
1701189507133260240,163827.00,A,5225.199362,N,00935.846766,E,2.601,186.30,281123,3.82,E
1701189507233171248,163827.10,A,5225.199290,N,00935.846754,E,2.579,186.19,281123,3.82,E
1701189507333257866,163827.20,A,5225.199218,N,00935.846748,E,2.557,186.09,281123,3.82,E
1701189507433207916,163827.30,A,5225.199148,N,00935.846735,E,2.532,186.15,281123,3.82,E
1701189507533171546,163827.40,A,5225.199073,N,00935.846728,E,2.508,186.39,281123,3.82,E
1701189507633132460,163827.50,A,5225.199004,N,00935.846716,E,2.486,186.36,281123,3.82,E
1701189507733137462,163827.60,A,5225.198930,N,00935.846703,E,2.470,185.93,281123,3.82,E
1701189507833156717,163827.70,A,5225.198862,N,00935.846692,E,2.448,185.89,281123,3.82,E
1701189507933170562,163827.80,A,5225.198795,N,00935.846680,E,2.430,186.10,281123,3.82,E
1701189508033164331,163827.90,A,5225.198719,N,00935.846671,E,2.429,186.18,281123,3.82,E
1701189508133167070,163828.00,A,5225.198652,N,00935.846659,E,2.422,186.11,281123,3.82,E
1701189508233144615,163828.10,A,5225.198585,N,00935.846648,E,2.414,186.04,281123,3.82,E
1701189508333166377,163828.20,A,5225.198515,N,00935.846639,E,2.415,186.07,281123,3.82,E
1701189508433161371,163828.30,A,5225.198449,N,00935.846627,E,2.412,186.10,281123,3.82,E
