UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701189498184373066,0.0959,-0.5048,9.1329,0.0066,0.0060,-0.2009
1701189498284275779,0.1027,-0.5312,10.5176,0.0154,0.0143,-0.1950
1701189498384291114,-0.0370,-0.5434,10.3086,0.0095,0.0066,-0.1911
1701189498483496120,0.0198,-0.3610,9.7808,0.0002,-0.0043,-0.1874
1701189498583445111,-0.1081,-0.4447,9.9073,-0.0047,-0.0150,-0.1769
1701189498683402314,-0.0679,-0.4398,8.9059,0.0118,-0.0061,-0.1719
1701189498783436742,-0.1498,-0.4983,9.8982,0.0113,-0.0005,-0.1619
1701189498883422167,-0.2241,-0.3655,9.9907,0.0154,0.0009,-0.1452
1701189498983526821,-0.2083,-0.3164,10.0190,-0.0004,-0.0113,-0.1258
1701189499084456485,-0.2788,-0.2210,10.2204,0.0000,-0.0106,-0.1127
1701189499183480786,-0.3119,-0.2346,9.0776,-0.0004,0.0003,-0.0951
1701189499283566826,-0.2927,-0.1592,9.3945,-0.0023,0.0062,-0.0859
1701189499383443963,-0.2451,-0.0460,9.8550,-0.0018,0.0111,-0.0687
1701189499484381054,-0.3109,-0.0546,10.3548,-0.0125,0.0091,-0.0624
1701189499583500704,-0.3538,-0.2026,10.2878,-0.0065,-0.0005,-0.0610
1701189499683433326,-0.2492,-0.0993,9.3358,-0.0138,-0.0066,-0.0593
1701189499783403316,-0.3549,-0.2772,9.7361,0.0082,-0.0043,-0.0545
1701189499883411474,-0.3897,0.0066,9.2407,0.0019,0.0022,-0.0479
1701189499983369365,-0.2965,-0.1394,9.8194,0.0135,0.0127,-0.0412
1701189500083359754,-0.3867,-0.1617,10.2895,0.0051,0.0066,-0.0311
1701189500183396487,-0.3781,0.0676,10.1094,-0.0027,-0.0102,-0.0282
1701189500283352195,-0.2648,-0.0391,9.8264,-0.0057,-0.0167,-0.0284
1701189500383415747,-0.3101,-0.0216,9.1181,-0.0055,-0.0072,-0.0256
1701189500483413969,-0.3523,-0.1140,9.3888,0.0060,0.0091,-0.0228
1701189500583437366,-0.3931,0.0406,9.9280,0.0059,0.0072,-0.0217
1701189500683501937,-0.2616,-0.0714,10.1798,0.0058,0.0136,-0.0225
1701189500783438262,-0.3892,-0.0616,10.3512,-0.0041,-0.0072,-0.0210
1701189500883504346,-0.2361,-0.0976,9.7511,0.0026,-0.0159,-0.0157
1701189500983640215,-0.2854,0.0369,9.5530,0.0009,-0.0058,-0.0125
1701189501083438860,-0.3815,0.0376,9.2207,0.0020,0.0094,-0.0112
1701189501183433183,-0.3576,-0.1195,9.7882,0.0023,0.0171,-0.0099
1701189501283422848,-0.4205,0.0622,10.3656,0.0047,0.0103,-0.0116
1701189501383463368,-0.3209,-0.0335,10.2969,-0.0029,-0.0034,-0.0115
1701189501483417320,-0.2982,-0.0499,9.7603,-0.0062,-0.0115,-0.0135
1701189501583377732,-0.3342,0.0849,9.4011,0.0017,-0.0028,-0.0085
1701189501683432914,-0.2910,0.1366,9.1358,-0.0001,0.0065,-0.0120
1701189501783401953,-0.2494,0.0190,9.8123,0.0026,0.0172,-0.0111
1701189501883401531,-0.1441,-0.0810,10.3920,0.0040,0.0139,-0.0087
1701189501984366268,-0.1166,-0.0160,10.3024,0.0086,-0.0065,-0.0059
1701189502084299412,-0.0029,0.0443,9.9598,0.0004,-0.0083,-0.0052
1701189502184247651,-0.1021,0.0947,9.9159,0.0048,-0.0095,0.0014
1701189502283333444,-0.0935,0.1782,8.9139,-0.0023,0.0012,-0.0038
1701189502383409217,-0.0817,0.0090,9.6138,0.0072,0.0091,-0.0029
1701189502484515668,-0.0939,-0.0321,9.9869,0.0082,0.0100,-0.0003
1701189502583442291,-0.0713,-0.0014,10.2836,0.0057,0.0011,-0.0010
1701189502683529463,-0.1128,0.0825,10.5040,-0.0025,-0.0113,-0.0012
1701189502783373575,0.0140,-0.0423,9.6376,-0.0002,-0.0124,-0.0032
1701189502883428765,-0.0904,0.0249,9.2087,-0.0051,-0.0051,-0.0006
1701189502983453730,-0.1386,0.0768,9.4577,0.0047,0.0104,-0.0009
1701189503083351301,-0.0979,0.0899,9.6289,-0.0000,0.0177,-0.0015
1701189503184644997,-0.1628,-0.0466,10.3993,-0.0035,0.0167,-0.0023
1701189503283461820,-0.1117,0.0021,10.6551,0.0026,-0.0037,-0.0026
1701189503383520047,-0.0356,0.0314,9.8417,0.0018,-0.0173,-0.0028
1701189503483393728,0.0045,0.0599,9.5274,0.0012,-0.0121,-0.0038
1701189503583406019,-0.0781,0.0507,9.1772,0.0059,-0.0008,-0.0070
1701189503684392470,-0.0932,0.1147,9.3224,-0.0000,0.0159,-0.0001
1701189503784353836,-0.0347,0.0478,10.2468,0.0021,0.0119,-0.0024
1701189503884371562,-0.1002,-0.0598,10.2509,0.0027,0.0042,-0.0015
1701189503984358261,0.0657,-0.0789,10.2438,-0.0015,-0.0111,-0.0006
1701189504084276466,-0.0409,0.1635,9.3575,0.0035,-0.0087,-0.0026
1701189504184312373,-0.0044,0.1781,9.2261,0.0010,0.0075,0.0012
1701189504284275627,0.0063,0.0107,9.9318,0.0039,0.0135,0.0030
1701189504383589660,-0.0382,0.0158,10.2149,0.0048,0.0032,0.0003
1701189504483358274,-0.0055,-0.0049,10.1782,0.0047,-0.0082,0.0014
1701189504583520140,-0.1016,0.0753,9.5261,-0.0010,-0.0064,0.0022
1701189504683445322,-0.0379,0.0670,9.0950,0.0011,0.0071,0.0035
1701189504783487878,0.0310,0.0270,10.1622,-0.0028,0.0190,-0.0001
1701189504883551798,-0.0241,-0.0360,10.0966,-0.0018,-0.0038,-0.0005
1701189504983367610,0.0698,-0.0287,9.7316,-0.0016,-0.0165,0.0032
1701189505083357258,-0.0168,0.0375,9.5307,0.0008,-0.0089,0.0003
1701189505183302216,0.0244,0.0122,9.0578,0.0007,0.0096,0.0012
1701189505283905286,0.1497,-0.0203,10.0892,0.0053,0.0098,0.0033
1701189505383301246,0.0746,-0.1146,10.2181,0.0016,-0.0018,0.0022
1701189505483619962,0.0459,-0.0166,9.7154,0.0017,-0.0119,0.0016
1701189505583365741,0.1557,0.0368,9.3544,0.0078,-0.0091,-0.0021
1701189505683676300,0.1000,0.1452,9.2231,0.0022,0.0136,0.0022
1701189505783401734,0.0594,-0.0370,10.4142,-0.0008,0.0103,0.0016
1701189505883421323,0.0176,-0.1593,10.6158,-0.0023,-0.0128,0.0044
1701189505983316271,0.0297,0.0033,9.4960,-0.0007,-0.0117,0.0023
1701189506083477514,-0.0247,0.0837,9.6745,-0.0043,0.0037,0.0053
1701189506183330508,-0.0505,0.1558,9.5705,-0.0010,0.0142,0.0050
1701189506283307305,-0.0075,0.0283,10.2545,-0.0065,0.0123,0.0048
1701189506383402116,-0.1264,-0.0865,10.8284,-0.0015,-0.0025,0.0051
1701189506483466879,0.0052,-0.0222,9.8020,-0.0019,-0.0132,0.0049
1701189506583705479,-0.0226,0.1393,9.8768,-0.0038,-0.0149,0.0051
1701189506683535508,0.0025,-0.0061,8.9531,-0.0014,-0.0087,0.0041
1701189506783350163,-0.0390,0.0049,8.9961,-0.0045,0.0024,0.0069
1701189506883373750,-0.1490,0.0260,9.5937,-0.0023,0.0174,0.0008
1701189506983840790,-0.1516,-0.0241,9.9828,0.0042,0.0170,0.0030
1701189507083580710,-0.1872,0.0433,10.2576,0.0032,0.0048,0.0048
1701189507183465492,-0.1307,0.0560,10.5303,0.0015,-0.0033,0.0059
1701189507284150432,-0.0852,0.0693,9.9738,-0.0053,-0.0145,0.0058
1701189507383386553,-0.0803,-0.0408,9.5089,-0.0036,-0.0103,0.0037
1701189507483354951,-0.0654,-0.0032,9.5058,0.0060,-0.0041,0.0054
1701189507583325830,-0.1414,0.1627,8.9583,0.0049,0.0085,0.0027
1701189507683314862,-0.1818,0.1991,9.6903,0.0002,0.0188,0.0034
1701189507783314384,-0.2073,-0.0707,9.9990,0.0002,0.0135,0.0007
1701189507883414026,-0.1559,-0.1221,10.4362,0.0011,0.0004,0.0067
1701189507983394335,-0.0860,-0.0270,10.3562,0.0015,-0.0111,0.0032
1701189508083352341,0.0599,0.0325,9.5812,-0.0022,-0.0176,0.0013
1701189508183334262,-0.0321,0.0201,9.3930,0.0020,-0.0113,0.0048
1701189508283333428,-0.0535,0.0693,9.2690,-0.0010,0.0099,0.0077
1701189508383340661,-0.0680,-0.0168,9.7378,0.0027,0.0167,0.0047
1701189508483388756,-0.1349,0.0244,10.5748,0.0026,0.0067,0.0063
1701189508583363577,-0.0235,-0.0812,10.5275,-0.0005,-0.0067,0.0064
1701189508683518111,-0.0150,0.0652,9.7521,-0.0061,-0.0100,0.0023
1701189508783778037,-0.0717,0.0440,9.2861,-0.0036,-0.0058,0.0047
1701189508883423756,-0.0116,0.0309,9.4472,-0.0033,0.0091,0.0058
1701189508983866949,-0.0810,0.0819,9.9950,0.0012,0.0124,0.0084
1701189509083381758,-0.0359,-0.0468,10.6599,0.0014,-0.0046,0.0093
1701189509183540271,-0.0774,0.0173,10.1187,-0.0033,-0.0139,0.0039
1701189509283353107,-0.0289,0.1328,9.1009,0.0014,-0.0018,0.0058
1701189509383359311,-0.0340,0.0578,9.3704,0.0036,0.0125,0.0079
1701189509483349672,-0.0909,0.0352,10.0047,0.0074,0.0070,0.0059
1701189509583390815,-0.1130,-0.1639,10.5303,0.0046,-0.0038,0.0056
1701189509683345091,-0.1284,-0.0969,10.2143,0.0004,-0.0117,0.0066
1701189509783331308,-0.0673,0.1269,8.7793,0.0056,-0.0056,0.0074
1701189509883316439,0.0034,0.1056,9.4371,-0.0012,0.0168,0.0028
1701189509983411642,-0.0888,-0.0436,9.9862,0.0042,0.0143,0.0045
1701189510083480872,-0.0467,-0.0244,10.2854,0.0012,-0.0048,0.0063
1701189510183363504,-0.0938,-0.0232,10.1357,-0.0010,-0.0170,0.0060
1701189510283458945,-0.0690,0.0539,8.9883,0.0019,-0.0074,0.0051
1701189510383364498,-0.0182,0.1110,9.4202,0.0058,0.0086,0.0065
1701189510483690901,-0.0448,0.1521,9.8722,0.0081,0.0100,0.0072
1701189510583432060,0.0014,-0.0178,10.4039,-0.0015,-0.0033,0.0015
1701189510683650057,-0.0737,0.0381,10.0334,-0.0011,-0.0112,0.0045
1701189510783378627,-0.0255,0.1103,9.0230,-0.0013,-0.0016,0.0067
1701189510883594125,0.0870,0.0273,10.0263,0.0022,0.0115,0.0074
1701189510983407928,-0.0870,-0.0016,10.1910,-0.0049,0.0042,0.0051
1701189511083384287,-0.0405,0.0112,9.6612,-0.0021,-0.0096,0.0073
1701189511183604040,0.0138,0.0846,9.3990,-0.0000,-0.0007,0.0071
1701189511283373420,0.0525,0.1748,9.4834,0.0047,0.0120,0.0071
1701189511383592869,-0.0057,0.0362,10.7780,-0.0002,0.0026,0.0043
1701189511483374738,0.0063,-0.0520,10.1369,-0.0041,-0.0132,0.0033
1701189511583329563,0.0097,0.0532,9.2455,-0.0032,-0.0052,0.0077
1701189511683296706,0.1164,0.1932,9.5397,0.0023,0.0070,0.0110
1701189511783270820,0.0211,0.0641,9.7738,0.0106,0.0153,0.0039
1701189511883365131,0.1133,-0.0375,10.4969,0.0071,-0.0007,0.0025
1701189511983476682,0.1526,0.0048,10.6826,0.0017,-0.0126,0.0057
1701189512083511645,0.1938,0.0496,9.3127,0.0005,-0.0189,0.0069
1701189512183350063,0.2192,0.1168,9.1987,0.0010,-0.0051,0.0049
1701189512283584512,0.1238,0.1332,9.3031,0.0073,0.0126,0.0049
1701189512383740694,0.1772,0.0578,9.8092,0.0057,0.0157,0.0069
1701189512483432878,0.0414,-0.0332,10.6815,-0.0007,-0.0013,0.0040
1701189512583584136,0.1035,-0.0540,9.9240,-0.0004,-0.0126,0.0048
1701189512683470689,0.1185,0.0126,9.6256,-0.0012,-0.0093,0.0095
1701189512783474794,0.0641,0.0513,9.1728,0.0079,-0.0006,0.0037
1701189512883623625,0.0648,0.1954,9.1706,0.0057,0.0166,0.0051
1701189512983837233,-0.0716,0.0921,10.5460,0.0082,0.0190,0.0088
1701189513083417768,0.0047,0.0164,10.4033,0.0026,-0.0032,0.0048
1701189513183468988,-0.0412,-0.0685,10.4268,0.0054,-0.0146,0.0072
1701189513283407605,0.0362,0.0640,10.0022,-0.0026,-0.0145,0.0037
1701189513383402556,0.1499,0.1599,9.3268,-0.0047,-0.0193,0.0021
1701189513483387470,0.1415,0.0713,8.9890,-0.0007,-0.0100,0.0049
1701189513583377281,-0.0065,0.0832,9.2882,-0.0027,0.0067,0.0054
1701189513683353238,-0.1415,-0.0936,9.4686,0.0007,0.0106,-0.0005
1701189513783354046,-0.1260,0.0709,9.7253,-0.0033,0.0207,0.0027
1701189513883354089,-0.3001,-0.0078,10.0561,0.0049,0.0152,0.0069
1701189513983326295,-0.2097,0.0185,10.3934,0.0068,-0.0002,0.0041
1701189514083312421,-0.1738,0.1072,10.4011,0.0111,-0.0122,-0.0002
1701189514183357013,-0.0324,0.1075,9.7013,0.0075,-0.0154,0.0026
1701189514283409512,-0.0476,0.2454,9.4293,0.0009,-0.0122,0.0022
1701189514383423807,-0.0970,0.1754,9.2423,-0.0012,-0.0011,0.0033
1701189514483448946,-0.0042,0.1743,9.4920,0.0051,0.0073,0.0019
1701189514583417555,-0.1005,0.0713,10.2545,0.0025,-0.0012,0.0019
1701189514683373198,-0.0210,0.0160,10.2307,-0.0001,-0.0134,0.0025
1701189514783450442,-0.0720,0.0881,9.8373,-0.0004,-0.0070,0.0033
1701189514883421760,0.1561,0.2361,9.2238,0.0063,0.0009,0.0040
1701189514983565802,0.1374,0.1037,10.1226,0.0089,0.0044,0.0056
1701189515083422961,0.1060,0.1311,10.0803,0.0056,-0.0088,0.0014
1701189515183524148,0.0346,0.1097,9.2653,-0.0018,-0.0048,0.0015
1701189515283544556,0.1168,0.1744,9.3937,-0.0045,0.0049,0.0009
1701189515383410973,0.0578,0.0669,10.0299,0.0026,0.0042,0.0022
1701189515483395469,0.0878,0.0028,10.7115,-0.0081,-0.0030,0.0022
1701189515583443721,0.1347,0.0968,9.8387,0.0008,-0.0170,0.0041
