UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1688558429766382719,120029.87,A,5225.546858,N,00936.857127,E,0.058,,050723,3.75,E
1688558429865876915,120029.97,A,5225.546857,N,00936.857129,E,0.058,,050723,3.75,E
1688558429966148195,120030.07,A,5225.546856,N,00936.857131,E,0.058,,050723,3.75,E
1688558430065776982,120030.17,A,5225.546840,N,00936.857128,E,0.060,,050723,3.75,E
1688558430165770424,120030.27,A,5225.546839,N,00936.857130,E,0.061,,050723,3.75,E
1688558430265847781,120030.37,A,5225.546825,N,00936.857128,E,0.063,,050723,3.75,E
1688558430365503406,120030.47,A,5225.546824,N,00936.857130,E,0.063,,050723,3.75,E
1688558430467231177,120030.57,A,5225.546823,N,00936.857133,E,0.064,,050723,3.75,E
1688558430566129011,120030.67,A,5225.546808,N,00936.857131,E,0.064,,050723,3.75,E
1688558430665838621,120030.77,A,5225.546807,N,00936.857133,E,0.061,,050723,3.75,E
1688558430765745171,120030.87,A,5225.546793,N,00936.857131,E,0.064,,050723,3.75,E
1688558430865836626,120030.97,A,5225.546792,N,00936.857133,E,0.060,,050723,3.75,E
1688558430965393310,120031.07,A,5225.546791,N,00936.857135,E,0.069,,050723,3.75,E
1688558431065906066,120031.17,A,5225.546778,N,00936.857133,E,0.066,,050723,3.75,E
1688558431166324216,120031.27,A,5225.546776,N,00936.857135,E,0.066,,050723,3.75,E
1688558431265618764,120031.37,A,5225.546763,N,00936.857133,E,0.068,,050723,3.75,E
1688558431365985778,120031.47,A,5225.546762,N,00936.857136,E,0.069,,050723,3.75,E
1688558431465839419,120031.57,A,5225.546760,N,00936.857138,E,0.067,,050723,3.75,E
1688558431565547860,120031.67,A,5225.546746,N,00936.857135,E,0.072,,050723,3.75,E
1688558431666109870,120031.77,A,5225.546745,N,00936.857137,E,0.069,,050723,3.75,E
1688558431766088854,120031.87,A,5225.546730,N,00936.857136,E,0.074,,050723,3.75,E
1688558431866147868,120031.97,A,5225.546729,N,00936.857138,E,0.073,,050723,3.75,E
1688558431965979811,120032.07,A,5225.546727,N,00936.857141,E,0.073,,050723,3.75,E
1688558432065616105,120032.17,A,5225.546713,N,00936.857140,E,0.077,,050723,3.75,E
1688558432165837737,120032.27,A,5225.546711,N,00936.857142,E,0.074,,050723,3.75,E
1688558432266277582,120032.37,A,5225.546699,N,00936.857140,E,0.076,,050723,3.75,E
1688558432365976462,120032.47,A,5225.546697,N,00936.857142,E,0.075,,050723,3.75,E
1688558432466138973,120032.57,A,5225.546696,N,00936.857145,E,0.075,,050723,3.75,E
1688558432565479374,120032.67,A,5225.546681,N,00936.857143,E,0.076,,050723,3.75,E
1688558432666008087,120032.77,A,5225.546680,N,00936.857145,E,0.077,,050723,3.75,E
1688558432765645212,120032.87,A,5225.546670,N,00936.857129,E,0.068,,050723,3.75,E
1688558432866382935,120032.97,A,5225.546669,N,00936.857132,E,0.071,,050723,3.75,E
1688558432966647377,120033.07,A,5225.546667,N,00936.857134,E,0.068,,050723,3.75,E
1688558433065461682,120033.17,A,5225.546655,N,00936.857133,E,0.070,,050723,3.75,E
1688558433165704741,120033.27,A,5225.546654,N,00936.857135,E,0.069,,050723,3.75,E
1688558433265775373,120033.37,A,5225.546641,N,00936.857134,E,0.070,,050723,3.75,E
1688558433365583818,120033.47,A,5225.546640,N,00936.857137,E,0.071,,050723,3.75,E
1688558433467101139,120033.57,A,5225.546639,N,00936.857140,E,0.072,,050723,3.75,E
1688558433565976376,120033.67,A,5225.546630,N,00936.857123,E,0.062,,050723,3.75,E
1688558433666023497,120033.77,A,5225.546629,N,00936.857125,E,0.063,,050723,3.75,E
1688558433765776654,120033.87,A,5225.546616,N,00936.857125,E,0.061,,050723,3.75,E
1688558433865325986,120033.97,A,5225.546615,N,00936.857127,E,0.063,,050723,3.75,E
1688558433965467804,120034.07,A,5225.546614,N,00936.857130,E,0.062,,050723,3.75,E
1688558434066174481,120034.17,A,5225.546600,N,00936.857128,E,0.063,,050723,3.75,E
1688558434166172113,120034.27,A,5225.546599,N,00936.857131,E,0.063,,050723,3.75,E
