UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1701189030233206302,163030.10,A,5225.170642,N,00937.008409,E,1.561,216.77,281123,3.82,E
1701189030333196422,163030.20,A,5225.170630,N,00937.008388,E,1.552,216.76,281123,3.82,E
1701189030433415205,163030.30,A,5225.170596,N,00937.008345,E,1.540,217.08,281123,3.82,E
1701189030533167461,163030.40,A,5225.170583,N,00937.008325,E,1.477,216.85,281123,3.82,E
1701189030633223560,163030.50,A,5225.170551,N,00937.008286,E,1.407,216.91,281123,3.82,E
1701189030733272836,163030.60,A,5225.170521,N,00937.008248,E,1.322,217.06,281123,3.82,E
1701189030833252167,163030.70,A,5225.170510,N,00937.008230,E,1.222,217.07,281123,3.82,E
1701189030933361509,163030.80,A,5225.170483,N,00937.008198,E,1.148,216.71,281123,3.82,E
1701189031033185933,163030.90,A,5225.170473,N,00937.008179,E,1.099,216.70,281123,3.82,E
1701189031133313223,163031.00,A,5225.170449,N,00937.008149,E,1.068,216.71,281123,3.82,E
1701189031233204756,163031.10,A,5225.170425,N,00937.008121,E,1.044,216.71,281123,3.82,E
1701189031333167872,163031.20,A,5225.170419,N,00937.008109,E,1.011,216.65,281123,3.82,E
1701189031433201162,163031.30,A,5225.170397,N,00937.008081,E,1.000,216.85,281123,3.82,E
1701189031533249448,163031.40,A,5225.170394,N,00937.008070,E,0.978,216.89,281123,3.82,E
1701189031633267827,163031.50,A,5225.170372,N,00937.008043,E,0.979,216.89,281123,3.82,E
1701189031733196089,163031.60,A,5225.170350,N,00937.008016,E,0.991,216.87,281123,3.82,E
1701189031833231262,163031.70,A,5225.170346,N,00937.008004,E,0.992,216.84,281123,3.82,E
1701189031933223276,163031.80,A,5225.170323,N,00937.007977,E,1.014,216.64,281123,3.82,E
1701189032033315374,163031.90,A,5225.170318,N,00937.007964,E,1.021,216.38,281123,3.82,E
1701189032133269368,163032.00,A,5225.170295,N,00937.007937,E,1.044,216.40,281123,3.82,E
1701189032233303082,163032.10,A,5225.170271,N,00937.007908,E,1.066,216.44,281123,3.82,E
1701189032333234055,163032.20,A,5225.170264,N,00937.007892,E,1.087,216.42,281123,3.82,E
1701189032433216686,163032.30,A,5225.170239,N,00937.007862,E,1.133,216.36,281123,3.82,E
1701189032533166990,163032.40,A,5225.170232,N,00937.007846,E,1.165,216.24,281123,3.82,E
1701189032633394717,163032.50,A,5225.170205,N,00937.007814,E,1.219,216.04,281123,3.82,E
1701189032733134736,163032.60,A,5225.170177,N,00937.007781,E,1.279,215.74,281123,3.82,E
1701189032833394280,163032.70,A,5225.170165,N,00937.007760,E,1.336,215.80,281123,3.82,E
1701189032933328601,163032.80,A,5225.170134,N,00937.007723,E,1.414,216.67,281123,3.82,E
1701189033033175120,163032.90,A,5225.170119,N,00937.007696,E,1.474,216.54,281123,3.82,E
1701189033133205981,163033.00,A,5225.170085,N,00937.007656,E,1.545,215.85,281123,3.82,E
1701189033233167372,163033.10,A,5225.170049,N,00937.007613,E,1.622,216.17,281123,3.82,E
1701189033333302099,163033.20,A,5225.170029,N,00937.007578,E,1.688,216.33,281123,3.82,E
1701189033433176424,163033.30,A,5225.169991,N,00937.007532,E,1.770,215.77,281123,3.82,E
1701189033533245011,163033.40,A,5225.169962,N,00937.007493,E,1.845,215.80,281123,3.82,E
1701189033633251441,163033.50,A,5225.169920,N,00937.007442,E,1.936,216.34,281123,3.82,E
