UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701189047583512130,0.5723,0.1251,9.2292,0.0009,-0.0026,-0.0034
1701189047683403108,0.7356,0.1038,9.0540,0.0003,-0.0035,0.0001
1701189047783485178,0.6325,0.1663,9.2624,0.0012,0.0091,-0.0029
1701189047883351284,0.5128,0.1548,9.5247,-0.0036,0.0122,-0.0003
1701189047983335055,0.7448,0.0067,10.0759,0.0035,0.0121,-0.0014
1701189048083343907,0.6599,-0.1034,10.6055,-0.0040,-0.0011,-0.0011
1701189048183375666,0.9916,0.1015,9.4934,-0.0072,-0.0067,-0.0032
1701189048283377066,1.2290,0.1615,9.6426,-0.0014,-0.0058,-0.0012
1701189048383356902,1.5387,0.3265,9.7477,-0.0018,-0.0074,-0.0063
1701189048483489743,1.3646,-0.1824,9.7439,0.0028,-0.0058,-0.0057
1701189048583738540,1.2911,-0.0374,9.9874,0.0044,-0.0029,-0.0019
1701189048683320035,1.4029,0.3443,9.6942,0.0092,0.0012,-0.0056
1701189048783751762,1.4135,-0.0380,10.2890,0.0121,-0.0052,-0.0099
1701189048883376127,1.2058,-0.0566,9.9772,0.0005,0.0021,-0.0054
1701189048983492491,1.0550,0.2267,9.4751,0.0002,0.0014,-0.0070
1701189049083437210,1.1912,0.2090,10.0538,0.0019,-0.0041,-0.0057
1701189049183451618,1.1154,-0.1678,9.9150,-0.0009,0.0015,-0.0071
1701189049283453262,1.0203,-0.0033,9.7185,0.0041,0.0074,-0.0058
1701189049383328785,1.2698,0.1413,9.8479,0.0063,0.0048,-0.0041
1701189049483345150,1.0099,-0.1354,9.7158,0.0061,-0.0046,-0.0030
1701189049583308242,1.1111,0.1777,9.4332,0.0039,0.0045,0.0002
1701189049683316381,0.9296,-0.1978,9.8746,0.0052,-0.0030,-0.0007
1701189049783354088,1.0411,0.3975,9.7657,0.0048,0.0034,-0.0038
