UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701628799859251316,-0.1143,0.1681,9.4650,0.0005,-0.0013,0.0016
1701628799959195185,-0.1701,0.2793,10.3381,0.0012,-0.0015,-0.0021
1701628800058916720,-0.4471,0.2180,9.3203,0.0031,-0.0006,-0.0024
1701628800158936334,-0.3182,0.1773,9.7627,-0.0034,0.0120,-0.0051
1701628800259436047,-0.2381,0.0771,10.2393,-0.0038,0.0010,-0.0022
1701628800359086155,-0.3367,0.2133,9.6209,-0.0014,-0.0073,-0.0025
1701628800458965321,-0.3701,0.1284,9.7629,-0.0042,-0.0053,-0.0065
1701628800558307653,-0.2200,0.3126,9.4272,0.0054,0.0079,-0.0028
1701628800659003051,-0.3895,0.1794,10.3802,-0.0054,0.0040,-0.0039
1701628800759420953,-0.5253,0.2470,10.0150,-0.0009,-0.0006,-0.0035
1701628800859048162,-0.2983,0.2420,9.5446,-0.0007,0.0069,-0.0035
1701628800959073272,-0.3446,0.1863,9.9396,0.0018,-0.0007,-0.0024
1701628801058884167,-0.5230,0.1460,10.1077,0.0034,-0.0053,-0.0001
1701628801158689586,-0.2641,0.2916,9.5155,0.0027,0.0038,-0.0053
1701628801259210759,-0.3099,0.1874,9.8433,-0.0025,0.0041,-0.0040
1701628801359206162,-0.4948,0.1219,10.1333,0.0009,-0.0034,-0.0048
1701628801459054723,-0.3267,0.2471,9.4546,0.0006,0.0031,-0.0039
1701628801559000029,-0.3165,0.2471,10.0943,-0.0027,0.0060,-0.0042
1701628801658714988,-0.4278,0.0079,9.8450,0.0046,-0.0029,-0.0033
1701628801759341165,-0.3463,0.3251,9.3463,0.0036,-0.0024,-0.0007
1701628801859031456,-0.2918,0.2339,9.9008,0.0024,0.0067,-0.0005
1701628801959101659,-0.3083,0.1417,10.2802,-0.0007,-0.0042,-0.0031
1701628802058769073,-0.4402,0.2030,9.5218,0.0014,-0.0064,-0.0029
1701628802158237310,-0.3047,0.3000,9.5332,0.0040,0.0080,0.0004
1701628802259264308,-0.2223,0.1360,10.2451,0.0039,0.0064,-0.0027
1701628802359030797,-0.3146,0.0823,9.8104,-0.0013,-0.0063,0.0006
1701628802459012718,-0.2976,0.2282,9.6724,0.0045,0.0032,-0.0015
1701628802559028629,-0.2460,0.3300,9.5504,0.0010,0.0081,-0.0014
1701628802658922381,-0.2724,0.1100,10.1604,0.0048,0.0060,-0.0034
1701628802758985136,-0.2001,0.1119,10.2940,0.0002,-0.0050,-0.0017
1701628802858880343,-0.2492,0.2218,9.4596,0.0010,-0.0091,-0.0023
1701628802958934234,-0.2825,0.2414,9.6253,-0.0023,0.0067,-0.0048
1701628803058675270,-0.2849,0.1428,9.7718,0.0038,0.0064,-0.0025
1701628803158316542,-0.2366,0.1103,10.1019,0.0019,0.0037,0.0003
1701628803258876257,-0.1687,0.1822,10.3324,0.0016,-0.0032,-0.0038
1701628803358956359,-0.1586,0.1919,9.5610,0.0030,-0.0138,-0.0041
1701628803458736312,-0.1703,0.2416,9.5388,0.0024,-0.0049,0.0034
1701628803558661255,-0.2818,0.2936,9.3448,-0.0007,0.0055,-0.0069
1701628803658289179,-0.2845,0.1677,9.8398,-0.0015,0.0074,-0.0053
1701628803759117294,-0.1928,0.1299,10.1927,0.0046,0.0100,-0.0045
1701628803859154260,-0.2156,0.2130,10.0190,0.0020,-0.0029,-0.0013
1701628803958568408,-0.1816,0.1890,10.0649,-0.0005,-0.0090,-0.0043
1701628804058795253,-0.2049,0.2618,9.6104,0.0003,-0.0071,-0.0012
1701628804158142388,-0.1949,0.2990,9.5168,0.0011,-0.0036,-0.0058
1701628804258301403,-0.2518,0.2092,9.5785,-0.0015,0.0058,0.0009
1701628804358174612,-0.2801,0.1709,9.6163,-0.0008,0.0073,-0.0027
1701628804458849773,-0.1697,0.1023,10.0773,-0.0027,0.0073,-0.0043
1701628804558695188,-0.1998,0.0985,10.0857,0.0067,0.0019,-0.0012
1701628804658439630,-0.1293,0.2194,10.2055,0.0005,-0.0039,-0.0001
1701628804758901455,-0.1155,0.2499,9.8066,-0.0004,-0.0087,-0.0031
1701628804858851183,-0.0681,0.1995,9.5304,-0.0026,-0.0101,-0.0062
1701628804958661043,-0.0981,0.2692,9.4843,-0.0031,-0.0010,-0.0015
1701628805058487494,-0.1717,0.1977,9.4366,-0.0022,0.0056,-0.0050
1701628805158440944,-0.1942,0.0991,9.8934,0.0029,0.0091,-0.0026
1701628805258311977,-0.1024,0.1208,9.8702,0.0033,0.0061,-0.0009
1701628805358972932,-0.0679,0.1552,10.1845,0.0034,-0.0005,-0.0025
1701628805458405982,-0.0799,0.1898,10.0992,0.0011,-0.0073,-0.0056
1701628805558295450,-0.0061,0.2349,9.8876,-0.0014,-0.0089,-0.0064
1701628805658188393,-0.0566,0.2282,9.6858,-0.0020,-0.0111,-0.0023
1701628805759191926,-0.0456,0.3409,9.5109,-0.0008,-0.0062,-0.0044
1701628805858774509,-0.0677,0.2085,9.4677,0.0012,0.0017,-0.0029
1701628805958571643,-0.1434,0.2090,9.5289,-0.0029,0.0063,-0.0008
1701628806057813940,-0.1217,0.1331,9.7543,0.0031,0.0103,-0.0036
1701628806158303285,-0.0991,0.1453,9.9660,0.0032,0.0075,-0.0053
1701628806259034350,-0.0284,0.0869,10.1348,0.0026,0.0065,-0.0066
1701628806358853695,-0.0505,0.2019,10.2072,0.0029,-0.0040,-0.0060
1701628806458476478,0.0140,0.2622,9.9545,-0.0003,-0.0119,-0.0037
1701628806558564244,-0.0821,0.2305,9.7678,-0.0023,-0.0080,-0.0081
1701628806658203125,-0.0643,0.2043,9.3488,-0.0014,-0.0017,-0.0102
1701628806758042522,-0.1325,0.2015,9.5763,0.0025,0.0047,-0.0077
1701628806858146624,-0.1523,0.1648,9.7718,0.0028,0.0115,-0.0064
1701628806958746396,-0.0825,0.1313,10.1488,0.0070,0.0049,-0.0093
1701628807058300340,-0.0631,0.1849,10.2525,-0.0042,-0.0024,-0.0062
1701628807158017315,0.0370,0.1819,10.0813,0.0010,-0.0095,-0.0092
1701628807258794281,0.0392,0.2862,9.8522,0.0010,-0.0119,-0.0055
1701628807358632085,0.0137,0.2468,9.3820,0.0021,-0.0063,-0.0071
1701628807458393177,-0.0151,0.2714,9.4634,-0.0011,0.0053,-0.0097
1701628807558340142,-0.0476,0.2027,9.4655,0.0006,0.0072,-0.0105
1701628807658940915,0.0673,0.0978,10.1506,0.0029,0.0039,-0.0083
1701628807758606591,0.0227,0.1033,10.0282,-0.0002,-0.0006,-0.0083
1701628807858517304,0.1223,0.1464,10.0922,0.0003,-0.0052,-0.0130
1701628807958625277,0.0940,0.1370,10.0785,0.0010,-0.0174,-0.0112
1701628808058151612,0.1641,0.1801,9.6855,0.0006,-0.0111,-0.0105
1701628808158802373,0.2533,0.2317,9.8246,-0.0063,-0.0121,-0.0113
1701628808258603456,0.2691,0.2220,9.3634,-0.0006,-0.0126,-0.0112
1701628808358389621,0.2984,0.1048,9.5539,-0.0041,-0.0101,-0.0140
1701628808457859458,0.3233,0.1866,9.0880,-0.0000,-0.0082,-0.0089
1701628808558244835,0.2865,0.2152,9.2319,-0.0003,-0.0073,-0.0161
1701628808658725091,0.1895,0.0890,9.3927,0.0007,-0.0082,-0.0107
1701628808758468093,0.1565,0.2058,9.2092,-0.0017,0.0005,-0.0140
1701628808857937404,0.0835,0.2059,9.3971,0.0013,0.0002,-0.0098
1701628808958351968,-0.0319,0.1574,9.1786,0.0034,0.0043,-0.0129
1701628809058109009,-0.1670,0.1104,9.6000,0.0001,0.0111,-0.0106
1701628809158098357,-0.1458,0.1783,9.3911,0.0038,0.0128,-0.0114
1701628809258436792,-0.2076,0.2100,9.7556,0.0029,0.0157,-0.0143
1701628809358272534,-0.2173,0.1295,9.8143,0.0018,0.0131,-0.0104
1701628809458232485,-0.2413,0.1556,10.1848,0.0060,0.0140,-0.0140
1701628809557703521,-0.2512,0.1081,10.0875,0.0094,0.0074,-0.0129
1701628809658765148,-0.1727,0.3443,10.1393,0.0044,-0.0095,-0.0131
1701628809758334084,-0.2436,0.0892,8.9637,-0.0007,-0.0066,-0.0138
1701628809858362479,-0.2964,0.1643,9.7375,0.0011,0.0029,-0.0096
1701628809958083505,-0.2206,0.1895,9.3748,-0.0014,0.0123,-0.0099
1701628810058011966,-0.2039,0.0739,10.5608,0.0026,0.0005,-0.0129
1701628810158696120,-0.2289,-0.0198,9.6517,0.0022,-0.0081,-0.0092
1701628810258300313,-0.3169,0.3005,9.5307,0.0047,-0.0047,-0.0066
1701628810358347306,-0.1998,0.3017,9.9100,0.0042,0.0006,-0.0134
1701628810458302103,-0.2576,0.0810,10.0997,0.0003,0.0000,-0.0136
1701628810557945659,-0.2379,0.0701,10.1383,0.0003,-0.0148,-0.0096
1701628810658007637,-0.3243,0.2178,9.3843,0.0035,-0.0030,-0.0115
1701628810758346196,-0.1640,0.4272,9.5647,0.0006,0.0116,-0.0112
1701628810858172069,-0.1096,0.1136,10.3251,-0.0044,0.0026,-0.0103
1701628810958128165,-0.2077,0.1040,9.5913,-0.0019,-0.0071,-0.0093
1701628811057220861,-0.1523,0.2543,9.5441,0.0001,0.0032,-0.0080
1701628811157814661,-0.1162,0.2227,9.7543,0.0101,0.0133,-0.0075
1701628811258326438,-0.1372,0.1303,10.3910,0.0009,0.0002,-0.0082
1701628811358229744,-0.1401,0.1078,9.8676,0.0008,-0.0133,-0.0087
1701628811458183794,-0.1948,0.2984,9.2511,-0.0009,0.0013,-0.0107
1701628811557270052,-0.1538,0.2427,9.4296,0.0034,0.0076,-0.0091
1701628811658239321,-0.0833,0.0502,10.3515,0.0023,0.0039,-0.0093
1701628811758242568,-0.1326,0.1392,10.0953,0.0037,-0.0080,-0.0090
1701628811857687871,-0.0881,0.2222,9.6526,0.0032,-0.0101,-0.0076
1701628811957927188,-0.1599,0.2814,9.2344,0.0051,0.0038,-0.0097
1701628812057888823,-0.2073,0.2173,9.4814,0.0017,0.0153,-0.0072
1701628812158202102,-0.1628,0.1224,10.5214,0.0018,0.0085,-0.0041
1701628812258191882,-0.1205,0.1185,9.9863,0.0026,-0.0097,-0.0092
