UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701184930228751527,0.0626,-0.2940,9.0160,0.0185,-0.0065,-0.0227
1701184930328627878,0.2628,-0.4728,10.0519,0.0161,0.0155,-0.0221
1701184930428863089,0.2519,-0.1831,10.0721,0.0213,0.0342,-0.0240
1701184930528616944,0.1457,-0.1574,9.5221,0.0347,0.0166,-0.0252
1701184930628686082,0.0724,0.4213,10.8416,0.0081,-0.0083,-0.0210
1701184930728958495,0.5141,-0.4990,9.4976,0.0735,0.0033,-0.0301
1701184930828646355,-0.3282,-0.4195,9.6572,-0.0628,-0.0842,-0.0144
1701184930928713158,0.2514,0.1317,13.9399,0.0091,-0.0972,-0.0347
1701184931028626806,0.6909,-0.5207,10.3340,0.0234,0.0532,-0.0203
1701184931128621141,0.2446,0.1600,10.0500,-0.0052,0.1223,-0.0246
1701184931228567901,-0.2180,-0.4958,8.9470,-0.0103,0.0477,-0.0250
1701184931328621283,0.2057,-0.2952,7.7231,-0.0219,-0.0015,-0.0239
1701184931428628529,0.0225,-0.1886,11.3741,-0.0122,-0.0318,-0.0253
1701184931528639916,0.3449,-0.0182,10.3636,-0.0143,-0.0183,-0.0261
1701184931628615257,0.3924,-0.5345,9.9892,-0.0331,-0.0027,-0.0240
1701184931728602847,0.1532,-0.5811,10.5614,0.0324,0.0032,-0.0208
1701184931828607232,0.6741,-0.5399,8.3768,0.0487,0.0090,-0.0153
1701184931928743451,0.1304,-0.3113,14.5489,0.0797,-0.0052,-0.0208
1701184932028610256,0.6893,0.3970,6.9029,-0.0393,-0.0386,-0.0164
1701184932128765417,-0.4563,-0.1776,14.4977,-0.0388,-0.0299,-0.0308
1701184932228611602,0.4850,-0.2149,11.4792,-0.0441,-0.0092,-0.0227
1701184932328714981,0.3269,1.0720,6.5713,-0.0630,0.1257,-0.0325
1701184932428754836,-0.3136,-0.5367,10.9711,-0.0208,0.0421,-0.0237
1701184932528644927,-0.4385,-0.5858,6.7380,-0.0212,-0.0086,-0.0276
1701184932628823499,-0.2328,-0.4719,13.4859,0.0284,-0.0434,-0.0274
1701184932728637139,-0.4823,0.0890,8.5273,0.0215,-0.0271,-0.0218
1701184932828621084,-0.5097,0.1819,11.4441,0.0013,0.0054,-0.0302
1701184932928636033,-0.4208,-0.1990,9.4655,0.0268,0.0176,-0.0253
1701184933028589847,-0.3693,-0.2201,9.5870,-0.0135,0.0143,-0.0255
1701184933128588289,-0.2972,0.0403,9.4220,0.0084,-0.0103,-0.0257
1701184933228577162,-0.4732,-0.4146,10.1687,-0.0022,-0.0008,-0.0228
1701184933328632945,-0.3336,-0.2261,10.7524,-0.0153,0.0050,-0.0203
1701184933428727609,-0.3727,-0.2663,9.4990,-0.0046,0.0194,-0.0282
1701184933528621327,-0.4704,-0.1996,9.7550,0.0201,0.0229,-0.0197
1701184933628851226,-0.4611,-0.0924,10.0770,0.0046,0.0005,-0.0178
1701184933728619042,-0.5771,-0.2436,8.5810,0.0061,-0.0093,-0.0215
1701184933828594593,-0.3784,0.0339,9.9681,-0.0088,-0.0236,-0.0156
1701184933928627422,-0.4022,-0.0663,10.3489,0.0103,-0.0163,-0.0144
1701184934028710478,-0.4983,0.0363,9.3010,0.0046,0.0049,-0.0114
1701184934128777801,-0.3798,0.2562,10.4880,-0.0011,0.0112,-0.0135
1701184934228653633,-0.4275,-0.2069,10.8694,-0.0026,-0.0089,-0.0113
1701184934328731726,-0.5661,0.0527,9.4033,0.0118,0.0237,-0.0122
1701184934428655344,-0.2516,-0.2462,11.3475,-0.0119,0.0185,-0.0078
1701184934528621702,-0.2816,0.0564,8.3949,0.0105,-0.0217,-0.0154
1701184934628609576,-0.5792,0.2486,10.5494,0.0144,-0.0439,-0.0137
1701184934728674522,-0.6657,-0.4182,11.7539,0.0255,-0.0344,-0.0179
1701184934828678517,-0.3238,-0.2348,9.1835,-0.0132,-0.0007,-0.0105
1701184934928679748,-0.2756,0.2505,8.6810,-0.0247,0.0486,-0.0109
1701184935028705460,-0.6608,-0.2223,10.2659,0.0100,0.0106,-0.0165
1701184935128625590,-0.5266,-0.7425,7.9932,-0.0098,-0.0716,-0.0167
1701184935228618749,-0.8646,-0.5552,6.9892,0.0020,-0.1054,-0.0090
1701184935328619406,-0.3226,1.2199,9.5459,0.0338,0.0049,-0.0153
1701184935428620466,-0.0917,-0.4953,8.7814,0.0293,0.0397,-0.0148
1701184935528629857,-0.3585,-0.0545,8.2642,0.0290,0.0703,-0.0168
1701184935628591619,-0.4071,0.0554,10.9413,-0.0054,0.0408,-0.0124
1701184935728627439,-0.6286,0.2082,7.9711,0.0087,-0.0204,-0.0171
1701184935828605280,-0.4846,0.4331,11.3934,0.0006,-0.0341,-0.0217
1701184935928630500,-0.5665,-1.1476,11.0569,0.0481,-0.0436,-0.0289
1701184936028927430,-0.4712,0.5554,9.5495,-0.0451,0.0073,-0.0217
1701184936128659892,-0.3468,-0.5639,10.0035,0.0244,-0.0148,-0.0292
1701184936228676559,-0.5240,-0.3752,8.6235,-0.0192,0.0356,-0.0238
1701184936328643873,-0.3972,-0.2557,11.1036,0.0168,-0.0057,-0.0343
1701184936428675094,-0.4672,-0.2138,9.2547,-0.0171,-0.0047,-0.0282
1701184936528747784,-0.3634,-0.2339,9.3943,0.0040,0.0094,-0.0354
1701184936628649630,-0.4216,-0.5019,10.1498,0.0142,0.0053,-0.0300
1701184936728724424,-0.3346,-0.0194,8.2790,0.0105,-0.0128,-0.0324
1701184936828732738,-0.3464,-0.2581,9.0371,0.0013,-0.0021,-0.0294
1701184936928658330,-0.3091,-0.1020,9.8662,0.0150,0.0000,-0.0195
1701184937028720848,-0.2596,0.2557,8.7343,0.0022,0.0136,-0.0158
1701184937128968852,-0.4927,-0.3335,9.5970,0.0058,0.0085,-0.0227
1701184937228629583,-0.2594,-0.1873,9.9938,-0.0149,0.0084,-0.0194
1701184937328634834,-0.4645,-0.4159,9.3136,0.0039,0.0020,-0.0200
1701184937428620046,-0.2922,0.0385,10.7443,-0.0037,0.0090,-0.0129
1701184937528586539,-0.3730,0.2360,8.7511,0.0076,0.0016,-0.0132
1701184937628637704,-0.2804,-0.3935,10.0465,-0.0001,-0.0088,-0.0201
1701184937728618107,-0.2596,0.2134,9.4340,-0.0021,-0.0224,-0.0145
1701184937828601103,-0.5470,-0.1206,9.3080,0.0074,-0.0004,-0.0133
1701184937928596970,-0.3051,-0.0795,9.8278,0.0039,0.0043,-0.0131
1701184938028659062,-0.3709,-0.0184,10.1922,-0.0222,0.0153,-0.0163
1701184938128648512,-0.7496,-0.1272,11.2776,-0.0698,0.0275,-0.0105
1701184938228689752,-0.6017,-0.4742,8.3874,0.0222,-0.0028,-0.0122
1701184938328582240,-0.4516,0.1951,10.9751,0.0104,-0.0231,-0.0085
1701184938428780337,-0.7689,1.1237,8.5730,-0.0041,-0.0383,-0.0232
1701184938528631763,-0.3999,-0.9756,11.5085,-0.0093,0.0351,-0.0265
1701184938628644108,0.6080,0.3854,8.9534,0.0104,0.0205,-0.0157
1701184938728802319,-0.4276,0.3053,7.7205,-0.0178,0.0342,-0.0189
1701184938828650684,-0.3953,-0.3486,12.1186,0.0294,-0.0328,-0.0242
1701184938928687715,-0.6993,-1.5269,5.3913,0.0016,-0.0357,-0.0202
1701184939028687324,-0.0720,-1.6707,16.1041,0.0025,-0.0204,-0.0195
1701184939128675007,-0.0951,-0.3662,5.6153,0.0003,0.0300,-0.0175
1701184939228764636,-1.0891,0.3251,11.3784,-0.0033,0.0400,-0.0131
1701184939328658311,-1.2530,0.1189,9.0053,0.0101,0.0095,-0.0141
1701184939428635868,-1.1614,-0.0852,8.3876,-0.0215,0.0196,-0.0134
1701184939528621825,-1.4859,-0.1450,12.2901,-0.0327,0.0114,-0.0131
1701184939628615373,-1.2756,-0.1347,7.8493,-0.0077,0.0086,-0.0160
1701184939728624295,-1.1183,-0.0899,10.3932,0.0006,-0.0047,-0.0122
1701184939828602209,-1.0384,1.0000,9.0761,0.0097,0.0003,-0.0183
1701184939928666349,-1.1036,-0.2426,10.0971,0.0087,-0.0050,-0.0083
1701184940028604593,-1.2435,0.4466,9.5335,0.0062,0.0021,-0.0067
1701184940128710262,-1.2377,0.6704,5.7709,0.0566,-0.0298,-0.0093
1701184940228597332,-0.5949,0.5699,9.6777,0.0412,0.0254,-0.0037
1701184940328615604,-1.0484,-0.1271,7.9164,0.0217,0.0223,-0.0071
1701184940428802162,-0.7871,0.1359,9.4895,0.0033,0.0187,-0.0034
1701184940528657177,-1.4628,0.4399,10.8709,0.0076,0.0366,-0.0061
1701184940628724485,-1.2223,-0.2158,9.7389,-0.0361,0.0216,-0.0031
1701184940728702272,-1.2674,0.2483,10.0736,0.0206,0.0152,-0.0092
1701184940828805669,-1.0987,0.2397,8.8784,-0.0163,-0.0067,-0.0006
1701184940928643333,-0.9394,-0.8093,9.7602,0.0251,0.0039,-0.0063
1701184941028697833,-0.9287,0.7374,11.0230,-0.0471,-0.0258,-0.0105
1701184941128629993,-1.0548,-0.4394,8.9267,0.0072,0.0053,-0.0077
1701184941228637172,-1.1536,-0.1951,9.7619,0.0097,-0.0060,-0.0068
1701184941328618934,-0.9379,0.7439,11.3912,0.0344,-0.0083,-0.0118
1701184941428600880,-1.2533,0.0377,8.4427,0.0047,-0.0026,-0.0170
1701184941528657482,-1.1898,0.4261,10.4354,0.0019,-0.0199,-0.0108
1701184941628625015,-0.9189,0.1017,8.9347,0.0071,-0.0071,-0.0024
1701184941728638275,-0.9297,0.5580,9.9451,0.0020,0.0091,-0.0087
1701184941828632120,-0.8777,-0.2227,9.5542,0.0146,0.0020,-0.0085
1701184941928607104,-0.9273,-0.0226,10.5330,-0.0023,0.0145,-0.0063
1701184942028696675,-0.5014,0.5291,9.1366,-0.0241,0.0170,-0.0091
1701184942128793648,-0.2291,0.2612,8.9319,-0.0020,0.0006,-0.0143
1701184942228643250,-0.3189,-0.0248,10.5518,-0.0127,0.0060,-0.0041
1701184942328736056,-0.3753,0.0910,9.5670,0.0153,-0.0083,-0.0081
1701184942428623781,-0.7661,0.0010,9.9144,0.0060,0.0241,-0.0096
1701184942528633069,-1.1549,0.2567,10.0022,-0.0175,0.0152,-0.0058
1701184942628691044,-1.0184,0.2988,9.2922,0.0046,-0.0222,-0.0083
1701184942728672638,-1.0536,-0.0726,10.4142,-0.0025,-0.0045,-0.0053
1701184942828730585,-1.5615,0.2443,8.9985,-0.0089,0.0143,-0.0033
1701184942928700959,-1.3522,0.0686,9.8636,0.0130,-0.0192,-0.0070
1701184943028684917,-1.7423,-0.0548,10.5409,-0.0301,0.0047,-0.0039
1701184943128610737,-1.9410,0.3979,10.2177,-0.0109,0.0421,-0.0083
1701184943228604200,-2.0444,-0.0259,8.3091,-0.0003,0.0267,-0.0069
1701184943328610281,-2.1813,0.0798,9.5976,-0.0109,-0.0136,-0.0154
1701184943428613699,-1.8478,-0.0580,10.4157,-0.0186,0.0268,-0.0193
1701184943528630061,-1.9333,-0.0469,9.3611,-0.0182,0.0157,-0.0087
1701184943628639801,-1.8667,-0.0303,9.3484,0.0047,0.0035,-0.0100
1701184943728658379,-1.7522,0.0426,10.2016,-0.0069,-0.0164,-0.0092
1701184943828630425,-1.5166,0.0177,9.7546,0.0085,-0.0171,-0.0111
1701184943928662381,-1.3741,-0.0282,9.8175,0.0046,-0.0123,-0.0098
1701184944028736555,-1.2002,0.2442,9.6218,-0.0022,-0.0094,-0.0156
1701184944128672526,-0.9247,-0.0923,9.0018,-0.0032,-0.0052,-0.0111
1701184944228639188,-0.9972,-0.0465,10.3912,-0.0190,-0.0122,-0.0066
1701184944328704143,-0.8834,-0.0476,8.8879,-0.0044,-0.0052,-0.0053
