UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1701184513278492908,151513.24,A,5225.202776,N,00936.619280,E,0.030,,281123,3.82,E
1701184513378449937,151513.34,A,5225.202776,N,00936.619282,E,0.032,,281123,3.82,E
1701184513478447637,151513.44,A,5225.202772,N,00936.619276,E,0.030,,281123,3.82,E
1701184513578480183,151513.54,A,5225.202772,N,00936.619277,E,0.032,,281123,3.82,E
1701184513678419865,151513.64,A,5225.202769,N,00936.619272,E,0.031,,281123,3.82,E
1701184513778415508,151513.74,A,5225.202769,N,00936.619274,E,0.032,,281123,3.82,E
1701184513878434995,151513.84,A,5225.202769,N,00936.619275,E,0.035,,281123,3.82,E
1701184513978451128,151513.94,A,5225.202764,N,00936.619270,E,0.034,,281123,3.82,E
1701184514078506190,151514.04,A,5225.202764,N,00936.619272,E,0.037,,281123,3.82,E
1701184514178531251,151514.14,A,5225.202759,N,00936.619267,E,0.028,,281123,3.82,E
1701184514278472697,151514.24,A,5225.202759,N,00936.619268,E,0.036,,281123,3.82,E
1701184514378529459,151514.34,A,5225.202759,N,00936.619270,E,0.046,,281123,3.82,E
1701184514478486435,151514.44,A,5225.202754,N,00936.619265,E,0.044,,281123,3.82,E
1701184514578586245,151514.54,A,5225.202754,N,00936.619267,E,0.037,,281123,3.82,E
1701184514678522050,151514.64,A,5225.202749,N,00936.619262,E,0.040,,281123,3.82,E
1701184514778562713,151514.74,A,5225.202749,N,00936.619264,E,0.045,,281123,3.82,E
1701184514878606505,151514.84,A,5225.202749,N,00936.619266,E,0.046,,281123,3.82,E
1701184514978404591,151514.94,A,5225.202747,N,00936.619260,E,0.039,,281123,3.82,E
1701184515078457063,151515.04,A,5225.202746,N,00936.619262,E,0.045,,281123,3.82,E
1701184515178448930,151515.14,A,5225.202741,N,00936.619258,E,0.046,,281123,3.82,E
1701184515278440505,151515.24,A,5225.202741,N,00936.619261,E,0.049,,281123,3.82,E
1701184515378441716,151515.34,A,5225.202740,N,00936.619263,E,0.052,,281123,3.82,E
1701184515478414118,151515.44,A,5225.202738,N,00936.619256,E,0.051,,281123,3.82,E
1701184515578403361,151515.54,A,5225.202737,N,00936.619258,E,0.044,,281123,3.82,E
1701184515678446928,151515.64,A,5225.202732,N,00936.619252,E,0.046,,281123,3.82,E
1701184515778456630,151515.74,A,5225.202731,N,00936.619254,E,0.060,,281123,3.82,E
1701184515878429339,151515.84,A,5225.202731,N,00936.619257,E,0.065,,281123,3.82,E
1701184515978420307,151515.94,A,5225.202728,N,00936.619250,E,0.045,,281123,3.82,E
1701184516078498004,151516.04,A,5225.202728,N,00936.619252,E,0.052,,281123,3.82,E
1701184516178437380,151516.14,A,5225.202723,N,00936.619248,E,0.056,,281123,3.82,E
1701184516278513559,151516.24,A,5225.202722,N,00936.619250,E,0.064,,281123,3.82,E
1701184516378497985,151516.34,A,5225.202722,N,00936.619253,E,0.059,,281123,3.82,E
