UNIX timestamp,UTC time,Receiver Warning,Latitude NMEA,Indicator Latitude NMEA,Longitude NMEA,Indicator Longitude NMEA,Speed [Knots],True Course,UT date,Magnetic Variation Degrees,Indicator Magnetic Variation Degrees
1701625790760047585,174950.89,A,5224.757678,N,00937.365357,E,2.110,124.44,031223,3.82,E
1701625790859845227,174950.99,A,5224.757644,N,00937.365436,E,2.104,124.86,031223,3.82,E
1701625790960031920,174951.09,A,5224.757611,N,00937.365514,E,2.097,124.87,031223,3.82,E
1701625791059700765,174951.19,A,5224.757590,N,00937.365581,E,2.083,124.84,031223,3.82,E
1701625791160131127,174951.29,A,5224.757557,N,00937.365659,E,2.074,125.18,031223,3.82,E
1701625791259801918,174951.39,A,5224.757537,N,00937.365729,E,2.056,124.82,031223,3.82,E
1701625791359992773,174951.49,A,5224.757505,N,00937.365805,E,2.045,125.10,031223,3.82,E
1701625791459809290,174951.59,A,5224.757472,N,00937.365881,E,2.028,125.53,031223,3.82,E
1701625791560128181,174951.69,A,5224.757452,N,00937.365954,E,2.013,125.24,031223,3.82,E
1701625791659886187,174951.79,A,5224.757419,N,00937.366029,E,2.002,125.47,031223,3.82,E
1701625791760530032,174951.89,A,5224.757398,N,00937.366095,E,1.986,125.36,031223,3.82,E
1701625791859798862,174951.99,A,5224.757366,N,00937.366168,E,1.978,125.72,031223,3.82,E
1701625791959690978,174952.09,A,5224.757334,N,00937.366241,E,1.970,125.93,031223,3.82,E
1701625792059947396,174952.19,A,5224.757317,N,00937.366312,E,1.957,125.59,031223,3.82,E
1701625792159948816,174952.29,A,5224.757285,N,00937.366384,E,1.947,125.92,031223,3.82,E
1701625792259727977,174952.39,A,5224.757268,N,00937.366458,E,1.936,125.57,031223,3.82,E
1701625792359180295,174952.49,A,5224.757237,N,00937.366529,E,1.933,125.74,031223,3.82,E
1701625792460162155,174952.59,A,5224.757205,N,00937.366601,E,1.930,125.97,031223,3.82,E
1701625792559743689,174952.69,A,5224.757187,N,00937.366669,E,1.922,125.78,031223,3.82,E
1701625792659855933,174952.79,A,5224.757156,N,00937.366740,E,1.926,125.85,031223,3.82,E
1701625792759870723,174952.89,A,5224.757135,N,00937.366809,E,1.923,125.63,031223,3.82,E
1701625792859408895,174952.99,A,5224.757104,N,00937.366880,E,1.925,125.93,031223,3.82,E
1701625792960347769,174953.09,A,5224.757073,N,00937.366951,E,1.930,126.12,031223,3.82,E
1701625793060097159,174953.19,A,5224.757051,N,00937.367021,E,1.941,125.79,031223,3.82,E
1701625793159993663,174953.29,A,5224.757019,N,00937.367093,E,1.952,126.09,031223,3.82,E
1701625793259564758,174953.39,A,5224.757003,N,00937.367167,E,1.957,125.64,031223,3.82,E
1701625793360076898,174953.49,A,5224.756971,N,00937.367239,E,1.965,125.78,031223,3.82,E
1701625793460523708,174953.59,A,5224.756939,N,00937.367312,E,1.977,125.92,031223,3.82,E
1701625793559743651,174953.69,A,5224.756917,N,00937.367380,E,1.990,125.79,031223,3.82,E
1701625793659942992,174953.79,A,5224.756884,N,00937.367454,E,2.009,125.85,031223,3.82,E
1701625793759407077,174953.89,A,5224.756865,N,00937.367530,E,2.026,125.40,031223,3.82,E
1701625793859867246,174953.99,A,5224.756832,N,00937.367606,E,2.051,125.68,031223,3.82,E
1701625793959754320,174954.09,A,5224.756798,N,00937.367682,E,2.076,125.77,031223,3.82,E
1701625794059942160,174954.19,A,5224.756779,N,00937.367761,E,2.101,125.42,031223,3.82,E
1701625794159183244,174954.29,A,5224.756745,N,00937.367839,E,2.129,125.55,031223,3.82,E
1701625794260048561,174954.39,A,5224.756723,N,00937.367920,E,2.156,124.97,031223,3.82,E
1701625794360087835,174954.49,A,5224.756688,N,00937.368001,E,2.192,125.02,031223,3.82,E
1701625794459861689,174954.59,A,5224.756653,N,00937.368083,E,2.232,125.31,031223,3.82,E
1701625794559815425,174954.69,A,5224.756631,N,00937.368174,E,2.272,124.86,031223,3.82,E
1701625794659596224,174954.79,A,5224.756595,N,00937.368260,E,2.315,124.91,031223,3.82,E
1701625794760013732,174954.89,A,5224.756569,N,00937.368345,E,2.352,124.77,031223,3.82,E
1701625794859887007,174954.99,A,5224.756531,N,00937.368434,E,2.392,124.64,031223,3.82,E
1701625794959791078,174955.09,A,5224.756493,N,00937.368525,E,2.434,124.45,031223,3.82,E
1701625795059681274,174955.19,A,5224.756468,N,00937.368620,E,2.470,124.22,031223,3.82,E
1701625795159835577,174955.29,A,5224.756429,N,00937.368713,E,2.509,124.45,031223,3.82,E
