UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701625790752897344,-0.0839,-0.4004,9.5155,0.0054,0.0029,0.0005
1701625790852890234,0.0872,-0.1673,9.5817,0.0069,0.0097,0.0038
1701625790952705376,-0.0401,-0.3484,10.1605,0.0007,-0.0009,0.0050
1701625791052498418,-0.0929,-0.4437,9.7601,0.0027,-0.0089,0.0055
1701625791153136009,-0.0034,-0.1982,9.4519,0.0019,0.0077,0.0019
1701625791252813547,-0.0933,-0.3552,10.1069,-0.0002,0.0061,0.0054
1701625791352784010,0.0384,-0.4007,10.0660,-0.0005,-0.0087,0.0043
1701625791452612352,-0.1907,-0.3568,9.3924,0.0000,-0.0043,0.0025
1701625791553119407,-0.0413,-0.2177,9.7590,0.0064,0.0068,0.0035
1701625791652965685,-0.0324,-0.3890,10.5679,0.0009,-0.0015,0.0015
1701625791752731567,-0.0740,-0.3449,9.5584,0.0002,-0.0073,0.0034
1701625791852668347,-0.1038,-0.2220,9.5081,0.0024,0.0053,0.0064
1701625791952544619,0.0440,-0.4131,10.1746,0.0023,0.0113,0.0035
1701625792052976009,-0.0354,-0.4978,10.0667,-0.0043,-0.0065,0.0035
1701625792152923468,-0.1081,-0.4678,9.5717,0.0043,-0.0070,0.0034
1701625792252616528,0.0568,-0.2700,9.2405,0.0023,0.0045,0.0059
1701625792352410222,-0.0068,-0.4354,9.9506,0.0060,0.0141,0.0074
1701625792453105585,0.0710,-0.4749,10.0874,-0.0006,-0.0039,0.0045
1701625792552771761,-0.0737,-0.3764,9.4749,0.0021,-0.0025,0.0024
1701625792653061260,0.0368,-0.2452,9.4675,0.0020,0.0112,-0.0012
1701625792752825965,-0.0135,-0.4613,10.6007,0.0002,0.0082,0.0042
1701625792852517281,-0.0332,-0.4489,10.0157,-0.0004,-0.0067,0.0034
1701625792953017106,-0.0597,-0.3434,9.5900,0.0020,-0.0018,0.0027
1701625793052980010,0.1727,-0.1633,9.7031,-0.0015,0.0070,0.0041
1701625793152688927,0.0389,-0.4553,10.0185,0.0002,-0.0018,0.0072
1701625793252506595,-0.0237,-0.4307,10.0861,0.0032,-0.0091,0.0046
1701625793353156683,0.0337,-0.2426,9.3318,0.0044,0.0026,0.0014
1701625793453315287,0.1274,-0.2748,9.7077,0.0038,0.0120,0.0028
1701625793552823999,0.2314,-0.3854,10.1992,-0.0007,-0.0050,0.0061
1701625793652761790,0.0591,-0.4400,9.3878,-0.0004,-0.0068,0.0021
1701625793752422663,0.0325,-0.3322,9.5102,0.0029,0.0082,0.0044
1701625793852992798,0.1097,-0.3520,10.0919,-0.0019,0.0135,0.0071
1701625793952906088,0.1431,-0.5315,10.4326,0.0014,-0.0022,0.0043
1701625794052889292,0.2162,-0.4876,9.7071,0.0046,-0.0123,0.0039
1701625794152369742,0.1420,-0.2307,9.0756,0.0054,0.0047,0.0065
1701625794253019970,0.1039,-0.2155,9.8279,0.0018,0.0143,0.0046
1701625794352913762,0.2088,-0.3908,10.1167,-0.0020,0.0142,0.0046
1701625794453231793,0.1620,-0.4797,10.2759,0.0021,-0.0033,0.0056
1701625794552645736,0.3041,-0.4540,10.0117,0.0014,-0.0155,0.0057
1701625794652490529,0.2728,-0.2999,9.2829,0.0023,-0.0044,0.0011
1701625794752938812,0.1563,-0.1845,9.2876,0.0041,0.0055,0.0086
1701625794852932317,-0.0061,-0.1439,9.5501,0.0023,0.0077,0.0043
1701625794952595739,0.0009,-0.4997,9.9683,-0.0005,0.0129,0.0061
1701625795052473256,0.1059,-0.4008,10.1962,-0.0026,0.0124,0.0076
1701625795152858484,0.1064,-0.4171,10.1678,0.0049,-0.0027,0.0066
1701625795252792707,0.1934,-0.3968,10.1979,0.0030,-0.0086,0.0050
1701625795352538710,0.2397,-0.3377,9.9560,-0.0021,-0.0142,0.0061
1701625795452516417,0.3052,-0.3504,9.4227,0.0031,-0.0092,0.0046
1701625795552478247,0.1102,-0.3191,9.4751,-0.0013,-0.0029,0.0092
1701625795652921107,0.0148,-0.3741,9.0714,0.0031,0.0054,0.0063
1701625795752706583,-0.1934,-0.3315,9.6152,-0.0016,0.0132,0.0031
1701625795852554382,-0.2214,-0.2777,9.7386,-0.0024,0.0162,0.0024
1701625795952423118,-0.2308,-0.4537,10.3679,-0.0002,0.0041,0.0067
1701625796053011484,-0.1671,-0.4370,10.7619,0.0007,-0.0032,0.0061
1701625796153558658,-0.1152,-0.4016,10.0916,-0.0009,-0.0087,0.0012
1701625796252794082,-0.1150,-0.4658,9.9677,0.0044,-0.0109,0.0046
1701625796352656427,0.0148,-0.1660,9.6387,-0.0029,-0.0112,0.0056
1701625796453158707,-0.1352,-0.2927,9.1678,-0.0042,-0.0016,0.0011
1701625796553009759,-0.2537,-0.3032,9.1804,0.0009,0.0080,0.0073
1701625796652691783,-0.2008,-0.3125,10.0118,0.0031,0.0156,0.0069
1701625796752681484,-0.1951,-0.3969,10.0236,0.0071,0.0135,0.0040
1701625796852457253,-0.0848,-0.3699,10.4676,0.0033,-0.0011,0.0036
1701625796953111238,-0.0612,-0.3138,9.8897,-0.0018,-0.0112,0.0046
1701625797052932014,0.0302,-0.4238,9.7446,-0.0040,-0.0091,0.0063
1701625797152682372,-0.0197,-0.3385,9.1154,0.0037,-0.0113,0.0037
1701625797252515435,-0.1091,-0.2519,9.0438,0.0024,0.0022,0.0008
1701625797352294404,-0.1763,-0.2818,9.9805,0.0005,0.0090,0.0053
1701625797453113542,-0.0744,-0.4450,9.8392,-0.0029,0.0021,0.0023
1701625797552680484,0.0073,-0.4311,10.6598,-0.0017,0.0013,0.0022
1701625797652680502,0.0106,-0.4179,9.7987,-0.0012,-0.0091,0.0035
1701625797752535553,0.0306,-0.2148,9.4629,-0.0040,-0.0072,-0.0003
1701625797853520394,-0.1049,-0.3344,9.5320,0.0037,0.0046,0.0026
1701625797952901787,-0.0843,-0.2755,9.7088,0.0009,0.0159,0.0029
1701625798053406734,-0.0150,-0.4681,10.5920,0.0008,0.0032,0.0015
1701625798152512768,0.0559,-0.4098,9.6914,0.0006,-0.0063,0.0034
1701625798252426767,0.1571,-0.2560,9.4511,0.0027,-0.0070,0.0027
1701625798352944112,-0.0432,-0.3218,9.6622,0.0034,0.0028,0.0062
1701625798453179721,-0.1559,-0.3469,9.5056,-0.0018,0.0114,0.0040
1701625798552614275,0.0386,-0.2841,10.1242,0.0015,0.0089,0.0026
1701625798653251209,-0.0396,-0.4260,10.1101,0.0010,-0.0085,0.0023
1701625798753004885,0.0970,-0.4449,10.1569,-0.0021,-0.0080,0.0007
1701625798852641674,-0.0395,-0.3407,9.4482,-0.0027,-0.0085,0.0032
1701625798952642675,-0.1187,-0.2836,9.1984,-0.0018,0.0086,0.0029
1701625799052495154,-0.1057,-0.2332,10.1473,0.0031,0.0127,-0.0002
1701625799152192969,-0.0566,-0.4610,10.0091,0.0050,-0.0024,0.0024
1701625799253398907,0.0352,-0.4050,10.6429,0.0023,-0.0111,0.0039
1701625799352770667,0.0754,-0.3634,9.7231,0.0014,-0.0155,0.0039
1701625799452529825,0.0630,-0.3614,9.1222,0.0033,0.0028,0.0012
1701625799552347651,-0.0370,-0.3067,9.4687,-0.0011,0.0126,0.0051
1701625799652781274,-0.2287,-0.3231,9.7953,-0.0032,0.0141,0.0033
1701625799753431421,-0.2231,-0.4933,10.5262,0.0034,0.0051,0.0036
1701625799852675793,-0.2022,-0.4664,10.1018,-0.0050,-0.0081,0.0028
1701625799952599674,0.0031,-0.4245,9.9173,-0.0006,-0.0132,0.0039
1701625800052301166,-0.1229,-0.2079,9.2501,0.0025,-0.0022,0.0025
1701625800152896806,-0.2182,-0.2777,9.2667,-0.0005,0.0123,0.0040
1701625800252652610,-0.1218,-0.2472,9.9613,-0.0012,0.0110,0.0035
1701625800352548900,-0.2110,-0.3782,10.2188,0.0031,0.0007,0.0041
1701625800453282354,-0.1230,-0.4767,10.5832,-0.0071,-0.0119,0.0016
1701625800552862467,-0.1556,-0.3325,9.3167,0.0008,-0.0100,0.0029
1701625800652723650,-0.2127,-0.2087,9.1888,0.0069,0.0080,0.0038
1701625800752637071,-0.1531,-0.3405,10.0381,-0.0006,0.0127,0.0083
1701625800852402844,-0.1266,-0.3191,9.9704,-0.0045,-0.0028,0.0054
1701625800952737388,-0.0009,-0.4813,10.1067,-0.0055,-0.0052,0.0035
1701625801052820384,-0.1551,-0.3474,9.1788,0.0013,0.0001,0.0070
1701625801152636462,-0.0946,-0.1359,9.4699,0.0016,0.0112,0.0057
1701625801252425364,-0.0610,-0.4913,10.4782,0.0006,0.0060,0.0062
1701625801352354811,-0.0853,-0.4966,10.1449,-0.0030,-0.0070,0.0085
1701625801452870372,-0.0649,-0.2572,9.4183,0.0012,-0.0074,0.0107
1701625801552698295,-0.0937,0.0177,9.2652,0.0066,0.0015,0.0016
1701625801652611144,-0.1260,-0.3834,10.2354,0.0022,0.0106,0.0043
1701625801752417134,-0.0211,-0.4768,10.4123,0.0005,-0.0094,0.0070
1701625801852206922,-0.0824,-0.3836,9.3680,-0.0006,-0.0078,0.0059
1701625801952790035,-0.1591,-0.2039,9.1226,0.0059,0.0048,0.0024
1701625802052784270,-0.0447,-0.2961,9.9867,0.0034,0.0131,0.0053
1701625802152549113,-0.1243,-0.5082,10.2648,-0.0004,-0.0004,0.0011
1701625802252411732,-0.0888,-0.2793,9.7301,-0.0001,-0.0144,0.0014
1701625802353021318,-0.2208,-0.2523,9.1182,0.0031,0.0010,0.0030
1701625802452952271,-0.0768,-0.1972,9.9211,0.0021,0.0151,-0.0012
1701625802552606683,-0.1272,-0.3161,10.6447,-0.0027,-0.0018,0.0044
1701625802652708320,-0.1477,-0.5119,9.8602,-0.0019,-0.0139,0.0023
1701625802752346505,-0.1999,-0.3242,9.4651,-0.0001,0.0043,0.0017
1701625802852864199,-0.0509,-0.2717,9.6299,0.0034,0.0112,0.0019
1701625802953176036,-0.0992,-0.3977,10.2246,-0.0022,0.0004,-0.0005
1701625803052949847,-0.0435,-0.4485,10.0230,-0.0030,-0.0097,0.0023
1701625803152793223,-0.1621,-0.2375,9.1989,-0.0027,0.0015,0.0014
1701625803253294109,-0.0670,-0.2827,9.9085,-0.0015,0.0120,0.0006
1701625803353120249,-0.0323,-0.4774,10.4713,0.0038,0.0004,0.0019
1701625803452931231,-0.0719,-0.4629,9.9154,-0.0055,-0.0105,0.0022
1701625803552812647,-0.1764,-0.2930,9.4302,-0.0019,-0.0035,0.0025
1701625803652562777,-0.0369,-0.2576,9.6666,-0.0038,0.0136,0.0032
1701625803753228941,-0.0918,-0.4226,10.1276,-0.0014,0.0064,0.0015
1701625803853548933,-0.0185,-0.5313,10.3001,0.0021,-0.0150,-0.0005
1701625803952863967,-0.0772,-0.3015,9.2347,0.0010,-0.0098,-0.0020
1701625804052639249,-0.1104,-0.2974,9.1811,0.0027,0.0074,-0.0016
1701625804153170776,-0.1449,-0.3582,9.9145,-0.0041,0.0136,0.0030
1701625804253070691,-0.1393,-0.4887,10.3092,-0.0020,-0.0005,0.0043
1701625804353026988,0.0243,-0.3782,9.9108,0.0009,-0.0084,-0.0002
1701625804452938933,-0.0574,-0.3409,9.3418,-0.0000,-0.0066,0.0004
1701625804552779747,-0.2194,-0.3509,9.3318,0.0023,0.0104,0.0046
1701625804653795161,-0.1433,-0.2951,10.0593,0.0047,0.0179,0.0040
1701625804753163660,-0.1377,-0.4510,10.2381,0.0016,-0.0010,-0.0051
1701625804853174422,-0.0009,-0.4803,10.2348,0.0018,-0.0110,0.0008
1701625804953417968,-0.0605,-0.2738,9.4500,0.0013,-0.0086,0.0029
1701625805053984663,-0.1684,-0.2193,9.2321,0.0007,0.0030,0.0000
1701625805153928763,-0.1921,-0.3435,9.8643,-0.0000,0.0177,0.0008
1701625805253645323,-0.1752,-0.4882,10.0672,0.0022,0.0115,0.0082
1701625805353657011,-0.0977,-0.4556,10.6689,-0.0016,-0.0075,0.0006
1701625805453596775,0.0703,-0.3133,9.4968,0.0022,-0.0131,-0.0017
1701625805554146105,0.0009,-0.2605,9.2970,-0.0014,0.0004,0.0041
