UNIX timestamp,a_x,a_y,a_z,p_roll,p_pitch,p_yaw
1701186031729547945,-1.3730,0.6456,8.4461,0.0117,0.0184,-0.0375
1701186031829649273,-1.4386,0.0257,9.5179,0.0134,0.0124,-0.0452
1701186031929548393,-1.0884,0.0132,10.5288,-0.0479,0.0193,-0.0390
1701186032029242610,-2.1760,-0.4797,9.0667,0.0009,0.0407,-0.0443
1701186032128737929,-1.4528,-0.3358,10.6931,0.0186,-0.0234,-0.0331
1701186032228974315,-1.7277,-0.0662,9.4069,0.0107,0.0003,-0.0373
1701186032328707662,-1.2705,-1.7363,18.3812,-0.0044,-0.0267,-0.0401
1701186032428869797,-1.4236,0.1611,4.6266,-0.0071,0.0157,-0.0306
1701186032528591942,-1.4093,-0.6298,15.5769,0.0055,0.0226,-0.0271
1701186032628623438,-1.2567,0.4414,6.5445,-0.0154,0.0146,-0.0225
1701186032729236350,-1.5533,0.4218,12.0133,0.0005,0.0041,-0.0225
1701186032828663705,-1.1538,-0.1784,9.6838,0.0138,-0.0214,-0.0095
1701186032928647950,-1.0938,0.2839,9.1048,0.0219,-0.0251,-0.0021
1701186033029887720,-0.7541,0.4373,10.2910,-0.0096,-0.0514,-0.0107
1701186033129660610,-0.9357,1.3451,1.9350,0.0623,0.0024,-0.0158
1701186033229523062,-0.7795,-0.1106,11.3357,0.0011,0.0718,-0.0048
1701186033329479146,-0.9797,0.1465,5.8704,0.0286,0.0348,-0.0039
1701186033429475347,-0.8621,0.2630,8.2860,0.0122,0.0209,-0.0119
1701186033529517325,-0.9001,0.2348,9.9524,0.0103,-0.0036,-0.0136
1701186033629600880,-1.0150,0.1282,8.4255,-0.0130,-0.0090,-0.0189
1701186033729560846,-1.2322,-0.1118,11.5880,-0.0075,0.0048,-0.0218
1701186033829509007,-0.8884,0.2815,8.7562,-0.0189,0.0056,-0.0060
1701186033928901632,-1.0294,0.3214,9.4515,0.0007,0.0210,-0.0037
1701186034028711224,-1.2084,-0.0231,10.6329,0.0013,0.0087,-0.0072
1701186034128907699,-1.2450,0.1639,9.1898,0.0067,-0.0119,-0.0068
1701186034228756328,-1.2169,0.2462,10.5729,-0.0010,-0.0094,0.0002
1701186034328803847,-0.8405,0.7207,8.7338,-0.0289,-0.0175,-0.0025
1701186034428673192,-1.2247,0.0240,11.4617,-0.0053,-0.0004,-0.0123
1701186034528685752,-1.1919,-0.3299,9.2388,-0.0030,0.0038,0.0110
1701186034628744955,-1.3245,0.2370,10.3892,0.0243,0.0173,0.0020
1701186034728709563,-1.3709,0.2986,8.0688,0.0211,-0.0048,-0.0043
1701186034828846844,-1.7018,-0.6209,13.0502,0.0388,-0.0280,-0.0036
1701186034928688881,-1.6816,0.4126,8.9033,-0.0316,-0.0387,0.0038
